Titre,Sous-titre,Date,Lien
Antoine Flahault: «Une nouvelle vague de Covid pourrait déferler dans les premières semaines de l’été»,"L’épidémiologiste anticipe un rebond des contaminations liées à deux nouveaux sous-variants d’omicron détectés en France en avril, mais pas de saturation des hôpitaux.",2022-05-06,https://www.liberation.fr/societe/sante/antoine-flahault-une-nouvelle-vague-de-covid-pourrait-deferler-dans-les-premieres-semaines-de-lete-20220506_IMM5FUU6GFDZFCSJBWTXSY3SUE/
"Un article d’un quotidien réunionnais révèle-t-il les dangers des vaccins à ARN messager, sur la base d’une étude à paraître?","Le texte, en réalité paru dans le courrier des lecteurs du «Quotidien de la Réunion», se fait l’écho d’un article multipliant extrapolations et raisonnements douteux, sur lequel «CheckNews» est déjà revenu au début du mois de mai.",2022-05-31,https://www.liberation.fr/checknews/un-article-dun-quotidien-reunionnais-revele-t-il-les-dangers-des-vaccins-a-arn-messager-sur-la-base-dune-etude-a-paraitre-20220530_66RKOSEXVFCBLEJ5KJYK2VLD4A/
"Face à l’épidémie de Mpox en RDC : «Ce qu’il faut, c’est une meilleure gouvernance»","Dans l’est du pays, région la plus touchée par l’épidémie de Mpox, les médecins doivent gérer la maladie et le conflit entre l’armée et les rebelles du M23. Kinshasa vient de recevoir ce jeudi 5 septembre 100 000 doses de vaccin.",2024-09-06,https://www.liberation.fr/international/afrique/face-a-lepidemie-de-mpox-en-rdc-ce-quil-faut-cest-une-meilleure-gouvernance-20240906_GLCP7B6JAFE3LEEGMXYZKDPYWI/
Vaccins Pfizer et AstraZeneca: que nous apprennent les premières études ?,"Les résultats détaillés des essais cliniques des vaccins d’AstraZeneca et de Pfizer-BioNTech ont été présentés ce 8 décembre, permettant de mieux estimer leur efficacité et leur sécurité.",2020-12-11,https://www.liberation.fr/checknews/2020/12/09/vaccins-pfizer-et-astrazeneca-que-nous-apprennent-les-premieres-etudes_1808154/
"A Paris, le démarrage mal dosé de la campagne vaccinale","Dans les 19 centres de la capitale où devait débuter la vaccination de tous les plus de 75 ans ce lundi, les premières inoculations n’ont eu lieu qu’en milieu d’après-midi. Un départ poussif, en raison de lots de vaccins livrés au compte-gouttes.",2021-01-18,https://www.liberation.fr/france/2021/01/18/a-paris-le-demarrage-mal-dose-de-la-campagne-vaccinale_1817900/
Vaccins : que sait-on des éventuels effets secondaires ?,"En plus des vaccins de Pfizer-BioNtech et Moderna, celui d’AstraZeneca pourrait entrer d'ici à février dans la campagne vaccinale contre le Covid-19 en France. Etat des lieux des données actuelles issues des essais cliniques et des systèmes de pharmacovigilance.",2021-01-19,https://www.liberation.fr/france/2021/01/18/vaccins-que-sait-on-des-eventuels-effets-secondaires_1817874/
"Vaccination des plus de 75 ans : à Nancy, une «première étape pour retrouver la vie d’avant»","Les premières vaccinations contre le Covid-19 de patients de plus de 75 ans, hors Ehpad, ont débuté mercredi en Lorraine, avec plusieurs jours d'avance sur la campagne nationale.",2021-01-14,https://www.liberation.fr/france/2021/01/14/vaccination-des-plus-de-75-ans-a-nancy-une-premiere-etape-pour-retrouver-la-vie-d-avant_1817227/
Tensions sur les vaccins : l’UE a-t-elle misé sur les mauvais chevaux ?,"Les doses commandées par la Commission européenne pour les deux seuls vaccins autorisés à ce jour, Pfizer et Moderna, sont jugées insuffisantes. L’UE se défend de ce procès intenté a posteriori et évoque des négociations teintées d’incertitude.",2021-01-14,https://www.liberation.fr/checknews/2021/01/14/tensions-sur-les-vaccins-l-ue-a-t-elle-mise-sur-les-mauvais-chevaux_1810497/
«La santé dérive vers une protocolisation à outrance»,"Le retard pris par la France s’explique en partie par des procédures trop lourdes et trop complexes, et par une communication très anxiogène, estime François Bourdillon, le fondateur de Santé publique France.",2021-01-05,https://www.liberation.fr/france/2021/01/05/la-sante-derive-vers-une-protocolisation-a-outrance_1810430/
En direct - Israël va se déconfiner progressivement à partir de dimanche,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-05,https://www.liberation.fr/societe/sante/en-direct-les-dernieres-actualites-sur-le-covid-19-20210205_RVEHGBTOPBHDJPFLVHRCYX637Q/
Passeport vaccinal : «Cela reviendrait à instaurer une sorte de discrimination»,"Le secrétaire d’Etat chargé du Tourisme, Jean-Baptiste Lemoyne, refuse pour l’instant de lier l’entrée ou la sortie du territoire français à la vaccination contre le Covid-19.",2021-02-15,https://www.liberation.fr/economie/passeport-vaccinal-cela-reviendrait-a-instaurer-une-sorte-de-discrimination-20210215_42VJJGAVZVEXDFKCY4YNEOT3CE/
Emmanuel Macron veut un «pass sanitaire» élargi,"Plusieurs pays européens poussent pour un pass autorisant les personnes vaccinées à voyager. La France défend l’idée d’un pass sanitaire plus large, dont les contours restent à définir, permettant de rouvrir certains lieux.",2021-02-26,https://www.liberation.fr/societe/sante/emmanuel-macron-veut-un-pass-sanitaire-elargi-20210226_6MTDHDTZH5ENVLCFMZBT3QARLM/
"Au centre de vaccination, nous sommes les dépositaires d’un liquide plus précieux que l’Epice de «Dune»",Christian Lehmann est écrivain et médecin dans les Yvelines. Pour Libération il tient la chronique d’une société suspendue à l’évolution du coronavirus.,2021-03-01,https://www.liberation.fr/societe/sante/au-centre-de-vaccination-nous-sommes-les-depositaires-dun-liquide-plus-precieux-que-lepice-de-dune-20210301_CHIERBCNUZC5XLPQCOWDRSKJBY/
"Derrière l’égalité de façade, l’obscur mercato des doses de vaccins dans l’UE","Les commandes européennes de vaccins contre le Covid sont censées être réparties au pro-rata de leur population. Mais si certains pays décident de ne pas prendre leur part, celle-ci peut être redistribuée aux Etats intéressés.",2021-03-04,https://www.liberation.fr/checknews/derriere-legalite-de-facade-lobscur-mercato-des-doses-de-vaccins-dans-lue-20210304_BSHAEPXLTJHKRPAGCKEJ3BGEUM/
"A Garches, la vaccination le week-end est «une délivrance»","Pour répondre à l’appel du Premier ministre, les bénévoles du centre de vaccination des Hauts-de-Seine ont vacciné des personnes âgées tout le week-end.",2021-03-07,https://www.liberation.fr/societe/sante/a-garches-la-vaccination-le-week-end-est-une-delivrance-20210307_DAC3Y2OT2FE7HDY7JIPVQPNMUA/
Opération «il faut sauver le soldat AstraZeneca»,"Alors que des critiques émergent sur ses effets secondaires et son efficacité, les autorités sanitaires défendent l’utilisation du vaccin AstraZeneca en France, tout comme l'OMS.",2021-03-12,https://www.liberation.fr/societe/sante/operation-il-faut-sauver-le-soldat-astrazeneca-20210312_WIXFISI7ZJGRNIKQNI5INDW6CM/
AstraZeneca : pourquoi les pompiers des Bouches-du-Rhône ont-ils suspendu leur campagne de vaccination interne ?,"Après avoir constaté de possibles effets secondaires chez un agent, le service départemental d’incendie et de secours du 13 a interrompu l’utilisation du vaccin de manière conservatoire.",2021-03-15,https://www.liberation.fr/checknews/astrazeneca-pourquoi-les-pompiers-des-bouches-du-rhone-ont-ils-suspendu-leur-campagne-de-vaccination-interne-20210315_DKHSXC2OI5HHTMQHEKI7ZZBPAM/
Vaccination : «On a l’impression de passer pour des cons face à nos patients»,"Après l’annonce de la suspension des injections AstraZeneca, lundi, nombre de praticiens se sont retrouvés démunis face à leurs patients, sans savoir que faire des doses restantes. Ils déplorent une décision plus politique que scientifique.",2021-03-16,https://www.liberation.fr/societe/sante/vaccination-on-a-limpression-de-passer-pour-des-cons-face-a-nos-patients-20210316_XDGBLDNZ6ZEVNJ7A4OFD7DZNXM/
"Campagne de vaccination : la France loin derrière Israël, le Royaume-Uni et les Etats-Unis","Avec 9,2% de sa population vaccinée, la France est loin des références que sont Israël, le Royaume-Uni mais aussi le Chili, dont la campagne lancée sur le tard s’avère des plus efficaces.",2021-03-22,https://www.liberation.fr/international/campagne-de-vaccination-la-france-loin-derriere-israel-le-royaume-uni-et-les-etats-unis-20210322_JZAQDOVSNND3NCSENCOF2ELFZY/
Vaccination prochaine des enseignants : «Il faut aller vite parce que ça craque de partout dans les écoles»,Le président Emmanuel Macron a annoncé des campagnes ciblées de vaccination pour les enseignants dès la mi-avril. Les syndicats sont satisfaits mais alertent sur la nécessité d’aller vite face à la propagation du virus.,2021-03-23,https://www.liberation.fr/societe/education/vaccination-prochaine-des-enseignants-il-faut-aller-vite-parce-que-ca-craque-de-partout-dans-les-ecoles-20210323_R4MYK75A2BBCVG7OEC36HEHDRQ/
"Selon l’âge ou la profession : qui, quand, et où peut-on se faire vacciner en France ?","Dès samedi, tous les Français de plus de 70 ans seront éligibles à la vaccination. Certaines professions pourraient aussi l’être dès avril. CheckNews fait le point sur le calendrier vaccinal.",2021-03-26,https://www.liberation.fr/checknews/selon-lage-ou-la-profession-qui-quand-et-ou-peut-on-se-faire-vacciner-en-france-20210326_7LMK5JDHZFDI3H326TAXM3OSQI/
"Le vaccin AstraZeneca (re)validé, fin de vie à l’Assemblée, suppression de l’ENA (enfin) imminente... L’actu ce jeudi matin",Retrouvez votre récap matinal de l’actualité du jeudi 8 avril.,2021-04-08,https://www.liberation.fr/international/le-vaccin-astrazeneca-revalide-fin-de-vie-a-lassemblee-suppression-de-lena-enfin-imminente-lactu-ce-jeudi-matin-20210408_X6GJ45AILZAF3OYPVXUDWEZGUQ/
"Décollage de Thomas Pesquet, mesures sanitaires, l’Inde submergée par le Covid... L’actu de ce vendredi matin","Décollage de Thomas Pesquet, mesures sanitaires, l’Inde submergée par le Covid... L’actu de ce vendredi matin",2021-04-23,https://www.liberation.fr/international/decollage-de-thomas-pesquet-mesures-sanitaires-linde-submergee-par-le-covid-lactu-de-ce-vendredi-matin-20210423_NODCOTNXHJFHRBFRSRBPSII7JQ/
Vaccination au travail : Laurent Berger et Geoffroy Roux de Bézieux se piquent de concert,Les patrons de la CFDT et du Medef ont pour la première fois organisé une conférence de presse commune dans un centre de médecine du travail parisien. Objectif : alerter sur la nécessaire accélération de la vaccination.,2021-05-03,https://www.liberation.fr/societe/sante/vaccination-au-travail-laurent-berger-et-geoffroy-roux-de-bezieux-se-piquent-de-concert-20210503_FEFWI3BDRZDTVJZSMYLH2WICDA/
"Date de la vaccination pour tous avancée, loi sécurité globale censurée et emballages alimentaires toxiques… L’actualité de ce jeudi",Récap de l'actualité du jour.,2021-05-20,https://www.liberation.fr/societe/sante/date-de-la-vaccination-pour-tous-avancee-loi-securite-globale-censuree-et-emballages-alimentaires-toxiques-lactualite-de-ce-jeudi-20210520_ZX6NKLGSN5DS7FRXGVTDDAUMW4/
"A Strasbourg, prévention anti-Covid à l’heure de l’apéro","Après l’identification d’un cluster au variant delta chez des étudiants, les autorités tentent de les convaincre de se faire vacciner en distribuant des accès prioritaires pour des créneaux dégagés pour l’occasion.",2021-06-13,https://www.liberation.fr/societe/sante/a-strasbourg-prevention-anti-covid-a-lheure-de-lapero-20210613_KZLQJB5MVZEP3EVL7GBDUEMWF4/
"Vaccin obligatoire et «apartheid», Rivasi remet une pièce dans la machine","L’eurodéputée écologiste a de nouveau suscité la controverse après un tweet comparant la politique vaccinale du gouvernement, annoncée par Emmanuel Macron lundi soir, et l’apartheid.",2021-07-13,https://www.liberation.fr/politique/vaccin-obligatoire-et-apartheid-rivasi-remet-une-piece-dans-la-machine-20210713_UJVDVJJM55FYVFYP5VDPV7GXUU/
Vaccin chinois en Hongrie : «C’était une sorte d’expérimentation sur les personnes âgées»,"Vaccinés au Sinopharm à l’efficacité douteuse, de nombreux Hongrois traversent la frontière pour une nouvelle injection. Sous pression, le Premier ministre Viktor Orbán a ouvert la voie à une troisième dose.",2021-07-18,https://www.liberation.fr/international/europe/vaccin-chinois-en-hongrie-cetait-une-sorte-dexperimentation-sur-les-personnes-agees-20210718_Q6YKYLEHJVEYHNA7KYH7VVXSOE/
Etoile jaune et anti-vaccins : les larmes indignées d’un rescapé du Vel d’Hiv,Joseph Szwarc a dénoncé les parallèles dressés entre le statut des Juifs pendant la Seconde guerre mondiale et celui des opposants au vaccin contre le Covid-19.,2021-07-18,https://www.liberation.fr/societe/etoile-jaune-et-anti-vaccins-les-larmes-et-le-discours-indigne-dun-rescape-du-vel-dhiv-20210718_MV2VM3TBYVBHZLIBEKZMJTWK6M/
Les premières doses de vaccins sont-elles suspendues à cause d’un «incident majeur au niveau national» ?,"Une députée du Doubs avance que des rendez-vous de primo-injections sont suspendus. L’ARS Bourgogne-Franche-Comté indique, elle, être repassée en «flux tendu» mais qu’aucune «rupture d’approvisionnement» n’est à signaler.",2021-07-21,https://www.liberation.fr/checknews/les-premieres-doses-de-vaccins-sont-elles-suspendues-a-cause-dun-incident-majeur-au-niveau-national-20210721_7RCQTYDXWVA45MRSJS2ORUGIMA/
"Que sait-on du décès de Maxime Beltra, 22 ans, survenu après avoir reçu une dose de vaccin ?","Maxime Beltra, un jeune homme vacciné à Sète lundi 26 juillet est décédé quelques heures plus tard. La piste de l’allergie alimentaire est privilégiée mais une autopsie et des investigations seront «nécessaires» pour le procureur.",2021-07-28,https://www.liberation.fr/checknews/que-sait-on-du-deces-de-maxime-beltra-22-ans-survenu-apres-avoir-recu-une-dose-de-vaccin-20210728_QNPAQLVSFBB55PBKCJO5V2TJTM/
"La Guadeloupe reconfinée, rappel vaccinal dès septembre en Allemagne, le nouveau président iranien investi… l’actu de ce mardi matin",Retrouvez l'essentiel de l'actualité de ce mardi matin.,2021-08-03,https://www.liberation.fr/societe/sante/la-guadeloupe-reconfinee-rappel-vaccinal-des-septembre-en-allemagne-le-nouveau-president-iranien-investi-lactu-de-ce-mardi-matin-20210803_GUHBMO2PQNEM7LAJWNAUGW46AI/
"Covid : taux d’incidence en baisse en France, mais pas de quoi contenir une quatrième vague","L’évolution du taux de positivité au Covid-19 a diminué cette semaine. Dans plusieurs départements, le nombre de cas a baissé, mais les chiffres en hausse des semaines précédentes entraînent une forte progression des hospitalisations.",2021-08-06,https://www.liberation.fr/societe/sante/covid-taux-dincidence-en-baisse-en-france-mais-pas-de-quoi-contenir-une-quatrieme-vague-20210806_FOCOR2Y74VB3THRYX6ND6HFPDQ/
"Covid : aux Etats-Unis, le variant delta galope chez les enfants","S’ils souffrent pour l’instant de symptômes légers, les enfants et les adolescents sont désormais au cœur des préoccupations des autorités sanitaires américaines. La Floride concentre un tiers de tous les cas recensés dans le pays.",2021-08-07,https://www.liberation.fr/international/amerique/covid-aux-etats-unis-le-variant-delta-galope-chez-les-enfants-20210807_WICHY2YK2BGDRPRG4PL4C4ZQ2M/
L’hôpital Lariboisière entre dans l’ère du pass sanitaire,"Depuis ce lundi matin, il faut montrer patte blanche pour entrer dans les hôpitaux. Dans l’établissement parisien du Xe arrondissement, beaucoup de patients ignorent encore la mesure.",2021-08-09,https://www.liberation.fr/societe/sante/lhopital-lariboisiere-entre-dans-lere-du-pass-sanitaire-20210809_JL5FO27V75E37COFYTC6X7HPW4/
"Hospitalisations en hausse, le non de la Chine à l’OMS, 200 000 manifestants attendus ce week-end… Le point sur la pandémie de Covid",Le point sur la pandémie de Covid-19 ce vendredi.,2021-08-13,https://www.liberation.fr/societe/sante/hospitalisations-en-hausse-le-non-de-la-chine-a-loms-200-000-manifestants-attendus-ce-week-end-le-point-sur-la-pandemie-de-covid-20210813_VVDORQZEVNECZIIFI6ZUFSHHLA/
"Pour l’équité et l’efficacité contre la pandémie de Covid, des vaccins gratuits pour l’Afrique","Déplorant une couverture vaccinale trois fois plus basse que les objectifs fixés par l’OMS, 159 artistes, médecins, chercheurs et universitaires d’Europe et d’Afrique demandent des mesures d’urgence pour accélérer la protection du continent",2021-09-15,https://www.liberation.fr/idees-et-debats/tribunes/pour-lequite-et-lefficacite-contre-la-pandemie-de-covid-des-vaccins-gratuits-pour-lafrique-20210915_QKSWE4ZNOJE5BMH6VIGIYWYIQI/
"Sécu : après le Covid, baisse inédite des dépenses de santé dans le budget 2022",Ce recul estimé intervient après deux années d’explosion en raison de la crise du Covid. Une projection qui pourrait être «sous-estimée» en cas de résurgence de l’épidémie.,2021-09-22,https://www.liberation.fr/societe/sante/secu-apres-le-covid-baisse-inedite-des-depenses-de-sante-dans-le-budget-2022-20210922_VLBMAJ53MJGMDPFAVRIGRE77RY/
Le monde sous la menace du variant delta,"Dans de nombreux pays, le variant delta est à l’origine d’une flambée de nouvelles infections. Confinement, restrictions de déplacements ou encore télétravail obligatoire sont de retour pour juguler la reprise épidémique du coronavirus.",2021-06-27,https://www.liberation.fr/societe/sante/le-monde-sous-la-menace-du-variant-delta-20210627_YOTJ7CGQ2FFE5O5QUIYTIQ7R74/
Rappel de vaccin et retour des masques partout au menu du conseil de défense sanitaire,"Troisième dose pour tous? A partir du 15 décembre? Harmonisation des règles sur le port du masque? Les experts ont parlé, le gouvernement doit décider lors du conseil de défense sanitaire qui se tient ce mercredi.",2021-11-24,https://www.liberation.fr/societe/rappel-de-vaccin-et-retour-des-masques-partout-au-menu-du-conseil-de-defense-sanitaire-20211124_OHSZSWHH6NGQPLM6BMKA4WAWXY/
"L’hôpital refuse-t-il les patients malades du Covid sous prétexte qu’ils sont vaccinés, comme le dit une infirmière ?","Dans l’émission «les Grandes Gueules», Chantal, présentée comme une infirmière corse, affirme que l’hôpital refuse les patients Covid vaccinés. Sur le terrain, une telle consigne n’a pas été constatée à l’heure actuelle.",2021-11-26,https://www.liberation.fr/checknews/lhopital-refuse-t-il-les-patients-malades-du-covid-sous-pretexte-quils-sont-vaccines-comme-le-dit-une-infirmiere-20211126_UNJZINEDK5HSFHR3757YUUYTY4/
Sur quoi se base Olivier Véran pour dire que 5% des hospitalisés pour Covid sont des «faux vaccinés»?,"Le ministre se base sur une enquête de la Sfar réalisée le 28 décembre sur les patients Covid intubés, portant sur un tiers des services de réa français. Un résultat difficilement extrapolable à l’ensemble des hospitalisations.",2022-01-07,https://www.liberation.fr/checknews/sur-quoi-se-base-olivier-veran-pour-dire-que-5-des-hospitalises-pour-covid-sont-des-faux-vaccines-20220107_OBXLXRTLMJAT3JKCUTPHNRBNXA/
"Face au Covid, n’oublions pas les immunodéprimés",Ces personnes aux défenses immunitaires fragiles ou absentes sont surreprésentées dans les victimes du virus. Une solution : se vacciner pour mieux les protéger.,2022-02-02,https://www.liberation.fr/societe/sante/face-au-covid-noublions-pas-les-immunodeprimes-20220202_ULEXYYAEC5HHVJOQLJXQNADVVE/
"Les livraisons de vaccins Pfizer vont-elles s’arrêter fin février, pour reprendre en mai ?","Largement commenté sur Twitter, un tableau figurant sur un site officiel suggère qu’aucune dose du vaccin produit par Pfizer ne doit être livrée à la France dans les prochaines semaines.",2022-02-21,https://www.liberation.fr/checknews/les-livraisons-de-vaccins-pfizer-vont-elles-sarreter-fin-fevrier-pour-reprendre-en-mai-20220221_5FS46LNBQNCHNLCUYADRJLX224/
"Sur le front du Covid en France, la situation continue de s’améliorer en février","L’épidémie poursuit sa décrue. Mais malgré cette embellie durable, Santé publique France recommande de conserver les gestes barrières - dont le masque - car le virus continue de circuler activement.",2022-02-25,https://www.liberation.fr/societe/sante/sur-le-front-du-covid-la-situation-continue-de-sameliorer-20220225_3JVCQ3GTTBBHDDVBZCZYLJCFWE/
"Vaccins : 80% des Français favorables, la couverture en hausse, des poches d’amélioration subsistent","Le niveau de vaccination des Français a augmenté en 2023 mais « doit encore s’améliorer » contre certaines infections, notamment celles en recrudescence comme la rougeole, selon un bilan publié par Santé publique France lundi 22 avril.",2024-04-22,https://www.liberation.fr/societe/sante/vaccins-80-des-francais-favorables-la-couverture-en-hausse-des-poches-damelioration-subsistent-20240422_NPLPYCOCB5AZFDTYDNSOXN4N7E/
Pénurie de vaccins : «On veut être certains que les labos respectent leurs obligations»,L’eurodéputé Pascal Canfin estime que les ralentissements rencontrés dans l’UE pour la vaccination sont causés par la volonté légitime de suivre les procédures.,2021-01-28,https://www.liberation.fr/planete/2021/01/28/on-veut-etre-certains-que-les-labos-respectent-leurs-obligations_1818752/
Un simulateur pour estimer son temps d'attente avant la vaccination,"Deux chercheurs ont mis en place un outil en ligne permettant de savoir, en fonction de chaque profil, combien de semaines ou de mois il reste à patienter avant de pouvoir recevoir les deux injections.",2021-01-27,https://www.liberation.fr/france/2021/01/27/un-simulateur-pour-estimer-son-temps-d-attente-avant-la-vaccination_1818574/
Pourquoi l'AP-HP a-t-elle vacciné au-delà des publics prioritaires ?,"A l'AP-HP, un certain nombre de personnels de santé qui ne figurent pas dans les cibles prioritaires, âgés de moins de 50 ans et sans comorbidités, peuvent être vaccinés pour ne pas gâcher les doses, en fin de journée et en cas d'annulation.",2021-01-26,https://www.liberation.fr/checknews/2021/01/26/pourquoi-l-ap-hp-a-t-elle-vaccine-au-dela-des-publics-prioritaires_1818517/
Le vaccin AstraZeneca est-il dénué d’efficacité chez les plus de 65 ans ?,"Une partie de la presse allemande a fait état d'une efficacité du vaccin de seulement 8% dans cette classe d'âge. Le laboratoire a vigoureusement démenti. Avant cette polémique, les autorités françaises envisageaient déjà de ne pas pouvoir utiliser ce vaccin chez les plus de 65 ans.",2021-01-26,https://www.liberation.fr/checknews/2021/01/26/le-vaccin-astrazeneca-est-il-denue-d-efficacite-chez-les-plus-de-65-ans_1818489/
Vaccination : «J’ai le sentiment d’une compétition entre les municipalités»,"A Joigny, dans l'Yonne, débrouille du maire, difficultés informatiques et incompréhension des plus de 75 ans rythment les débuts de la campagne de vaccination contre le Covid-19.",2021-01-22,https://www.liberation.fr/politiques/2021/01/22/vaccination-j-ai-le-sentiment-d-une-competition-entre-les-municipalites_1818219/
"Vaccins anti-Covid: après les huées, la ruée","Retard à l’allumage, difficultés d’inscription… Lundi, au premier jour de la nouvelle phase de vaccination, désormais ouverte aux personnes de plus de 75 ans, les Français se pressent pour prendre un rendez-vous. L’organisation s’avère très compliquée.",2021-01-18,https://www.liberation.fr/france/2021/01/18/vaccins-anti-covid-apres-les-huees-la-ruee_1817933/
"Vaccin : à l’hôpital, sept jours d’une pression «dingue»","En une semaine, l’ouverture de la vaccination aux soignants a donné un coup d’accélérateur à la campagne. L’engouement est réel, même si des réticences demeurent.",2021-01-08,https://www.liberation.fr/france/2021/01/08/vaccin-a-l-hopital-sept-jours-d-une-pression-dingue_1810765/
Vaccination : la France est-elle vraiment en retard par rapport à son calendrier initial ?,"Critiqué pour le faible nombre de personnes vaccinées, le gouvernement a décidé d'accélérer la campagne, même s'il semblait dans les clous du programme de vaccination, très progressif, annoncé fin décembre à la presse.",2021-01-06,https://www.liberation.fr/checknews/2021/01/06/vaccination-la-france-est-elle-vraiment-en-retard-par-rapport-a-son-calendrier-initial_1810382/
"Finalement, la vaccination des soignants a commencé","Sous pression, le gouvernement avait décidé jeudi d'accélérer la phase 2 de la campagne, concernant les soignants de plus de 50 ans. Cela a démarré dès jeudi à Nancy, et ce week-end, à Paris.",2021-01-02,https://www.liberation.fr/france/2021/01/02/finalement-la-vaccination-des-soignants-a-commence_1810197/
"Macron sur le planning de vaccination, procès de l’affaire Karachi, les experts de l’OMS au laboratoire de Wuhan… l’actu de ce mercredi matin","Macron sur le planning de vaccination, procès de l’affaire Karachi, les experts de l’OMS au laboratoire de Wuhan… l’actu de ce mercredi matin.",2021-02-03,https://www.liberation.fr/international/macron-sur-le-planning-de-vaccination-proces-de-laffaire-karachi-les-experts-de-loms-au-laboratoire-de-wuhan-lactu-de-ce-mercredi-matin-20210203_VK52HKIBMBGN5K7I2YV6FE6JK4/
La France garde-t-elle trop de doses de vaccin en stock?,"Après un retard à l’allumage dans la campagne de vaccination, le gouvernement est désormais accusé d’être trop précautionneux. Tout dépend du calendrier de livraison des vaccins.",2021-02-03,https://www.liberation.fr/checknews/la-france-garde-t-elle-trop-de-doses-de-vaccin-en-stock-20210203_NS2AVVETUVEXFIBVCUSMYKCEFA/
Les 65-74 ans sont-ils les oubliés de la stratégie vaccinale ?,"Trop jeunes pour avoir accès aux vaccins Pfizer et Moderna, mais trop âgés pour recevoir le vaccin AstraZeneca à son arrivée dans les officines, les 65-74 ans doivent encore attendre pour profiter de l’élargissement de la cible vaccinale.",2021-02-18,https://www.liberation.fr/checknews/les-65-74-ans-sont-ils-les-oublies-de-la-strategie-vaccinale-20210218_QERA65GK5FBKFITFIF4R7AIZR4/
Covid : ces mesures de freinage sont-elles les bonnes ?,"Seule une campagne de vaccination bien organisée contre le Covid-19 pourrait sauver les futures victimes. Mais comme l’UE est partie très en retard, les autorités font avec les moyens du bord : confinements locaux et couvre-feu national.",2021-02-24,https://www.liberation.fr/societe/sante/covid-ces-mesures-de-freinage-sont-elles-les-bonnes-20210224_AR7OYMEEVRD5JB3ONYNQMQYDOU/
"Affaire Khashoggi, librairies reconnues commerces essentiels, manifestations en Algérie... L’actu de ce vendredi","Affaire Khashoggi, librairies reconnues commerces essentiels, manifestations en Algérie... L’actu de ce vendredi.",2021-02-26,https://www.liberation.fr/international/affaire-khashoggi-librairies-reconnues-commerces-essentiels-manifestations-en-algerie-lactu-de-ce-vendredi-20210226_X6DFQIJDDFBRJKHGIUCBUIVDQ4/
Covid : les généralistes croulent sous les demandes de vaccination,"Malgré les incertitudes sur l’approvisionnement en vaccin et les difficultés d’organisation, les médecins ont injecté, selon nos informations, les deux tiers des 290 000 doses qui leur avaient été allouées entre le 25 février et le 2 mars.",2021-03-04,https://www.liberation.fr/societe/sante/covid-les-generalistes-croulent-sous-les-demandes-de-vaccination-20210304_XCRSYBVUIZFINC44O2ZCHTHUSU/
"Lula recouvre ses droits politiques, projet de loi climat, Birmanie... L’actu de ce mardi matin","Lula recouvre ses droits politiques, projet de loi climat, Birmanie... L’actu de ce mardi matin",2021-03-09,https://www.liberation.fr/societe/lula-recouvre-ses-droits-politiques-projet-de-loi-climat-birmanie-lactu-de-ce-mardi-matin-20210309_BLRU5J7XQBBY7HBIYHEESMUT64/
"Suspension du vaccin AstraZeneca, dialogue social, procès Guérini... l’actu de ce lundi","Suspension du vaccin AstraZeneca, dialogue social, procès Guérini... l’actu de ce lundi",2021-03-15,https://www.liberation.fr/societe/suspension-du-vaccin-astrazeneca-dialogue-social-proces-guerini-lactu-de-ce-lundi-20210315_DRLOLYQ7YJD7ZJICTAOSKTPQP4/
"L’Ile-de-France sur un fil, l’Agence européenne des médicaments au secours d’AstraZeneca, loi «sécurité globale»... l’actu de ce mardi",Retrouvez ici l’essentiel de l’actualité de ce mardi.,2021-03-16,https://www.liberation.fr/international/lile-de-france-sur-un-fil-lagence-europeenne-des-medicaments-au-secours-dastrazeneca-loi-securite-globale-lactu-de-ce-mardi-20210316_WGBWL3Z26ZC25P3JHDEHUTP7TY/
"AstraZeneca : «Il est normal que les patients aient peur, la communication est si calamiteuse»","Des généralistes évoquent la reprise des vaccinations avec le produit AstraZeneca, suspendu pendant quatre jours puis réautorisé ce vendredi.",2021-03-19,https://www.liberation.fr/societe/sante/astrazeneca-il-est-normal-que-les-patients-aient-peur-la-communication-est-si-calamiteuse-20210319_BBOKCHID4NHTTHG7FWFTUTPUTA/
"Sur la vaccination, les profs enfoncent le flou","Mardi dernier, Emmanuel Macron a annoncé des campagnes vaccinales pour les enseignants dès mi-avril. Mais les syndicats peinent à croire que cette déclaration sera concrétisée et redoutent que les injections ne soient trop tardives.",2021-03-29,https://www.liberation.fr/societe/education/sur-la-vaccination-les-profs-enfoncent-le-flou-20210329_5LQ72LEHYZAB3KUXKVXO23PHDA/
L’Agence européenne des médicaments confirme le lien entre AstraZeneca et les thromboses,"Dans ses conclusions rendues publiques ce mercredi, l’EMA affirme que les «caillots sanguins» devraient être inscrits comme «effets secondaires» du vaccin. L’agence maintient cependant que la balance bénéfice-risque demeure «positive».",2021-04-07,https://www.liberation.fr/societe/sante/lagence-europeenne-des-medicaments-confirme-le-lien-entre-astrazeneca-et-les-thromboses-20210407_TTTUIZ2FH5CNVAK5KL77TW76W4/
