ID,Titre,Sous-titre,Date,Lien
LIB_2021_138,"Covid-19: moins de 3 500 patients en réanimation, la baisse se poursuit","Vaccination, reconfinement, déconfinement, bilan épidémique, mutation du virus, avancées médicales et scientifiques… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-05-24,https://www.liberation.fr/societe/retrouvez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210524_AODRK4I6ONC5DNBRSA6PNEMVJM/
LIB_2021_139,Covid : Irène Frachon insiste sur le «bénéfice prouvé et massif» de la vaccination,"Dans une tribune publiée par Le Parisien, la lanceuse d’alerte de l’affaire du Mediator dénonce l’utilisation de son nom par les anti-vaxx. Elle se dit convaincue «de la qualité, du sérieux et de l’efficacité des vaccins agréés en France».",2021-07-06,https://www.liberation.fr/societe/sante/covid-irene-frachon-insiste-sur-le-benefice-prouve-et-massif-de-la-vaccination-20210706_N73BXEPLBVHGBJGCKS34AIQRKY/
LIB_2021_140,Covid-19 : ce que révèlent les chiffres de la quatrième vague au Royaume-Uni,"Outre-Manche, le pic de l’été n’a pas empêché une reprise deux semaines après. Les hôpitaux du pays restent, en partie, protégés par le fort taux de vaccination.",2021-08-31,https://www.liberation.fr/societe/sante/covid-19-ce-que-revelent-les-chiffres-de-la-quatrieme-vague-au-royaume-uni-20210831_BF2XLOB5SREJTD5SFLDX4SLJME/
LIB_2021_141,Covid-19 : les centres de vaccination devraient fermer dans les prochains mois,"Ces centres, créés en pleine pandémie de Covid-19, pourront fermer d’ici quelques mois en fonction de l’évolution de la campagne vaccinale.",2021-09-14,https://www.liberation.fr/societe/sante/covid-19-les-centres-de-vaccination-devraient-fermer-dans-les-prochains-mois-20210914_DQYKBRNNDBEK5NLHVSFNFYNTQM/
LIB_2021_142,"Sanofi arrête le développement de son vaccin contre le Covid-19, effets secondaires de la 3ème dose «similaires» à la 2ème, Pfizer se prépare à vacciner les 5-11 ans... Le point sur la pandémie ce mardi","Le point sur la pandémie, ce mardi",2021-09-28,https://www.liberation.fr/societe/sante/sanofi-arrete-le-developpement-de-son-vaccin-contre-le-covid-19-effets-secondaires-de-la-3eme-dose-similaires-a-la-2eme-pfizer-se-prepare-a-vacciner-les-5-11-ans-le-point-sur-la-pandemie-ce-mardi-20210928_KKR5HEMNFNC43JH3XB4GJSDCHQ/
LIB_2021_143,En quoi les vaccins Covid destinés aux plus jeunes diffèreront-ils de ceux donnés aux adultes ?,"Chez les enfants de 5 à 11 ans, la dose de vaccin Comirnaty sera de 10 microgrammes, contre 30 microgrammes pour les plus de 12 ans.",2021-11-26,https://www.liberation.fr/checknews/en-quoi-les-vaccins-covid-destines-au-plus-jeunes-differeront-ils-de-ceux-donnes-aux-adultes-20211126_2DXW442MTFFARCL223FY6LHXPY/
LIB_2021_144,Covid-19 : une épidémie «en forte progression» et 8 cas d’omicron en France,"Cinquième vague, troisième dose, bilan épidémique, nouveaux traitements, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-12-02,https://www.liberation.fr/societe/sante/en-direct-covid-19-retrouvez-les-dernieres-informations-sur-lepidemie-de-coronavirus-20211202_FHZWHBJKHVBQPKKRCPJI3PEFN4/
LIB_2021_145,Covid-19 : l’avis du comité d’éthique sur la vaccination des enfants devrait tomber jeudi,"Cinquième vague, dose de rappel, variant omicron, bilan épidémique, nouveaux traitements… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-12-13,https://www.liberation.fr/societe/sante/covid-19-retrouvez-les-dernieres-informations-sur-la-crise-sanitaire-liee-a-la-pandemie-20211213_Q7OIDSG7A5GOXH4ULCPKC6XJAQ/
LIB_2021_146,Covid-19 : une quatrième dose de vaccin pour les immunodéprimés au Brésil,"Dans une circulaire, le ministère de la Santé brésilien préconise un nouveau rappel pour les personnes immunodéprimées et réduit de cinq à quatre mois le délai entre la deuxième et troisième dose pour le reste de la population.",2021-12-21,https://www.liberation.fr/international/amerique/covid-19-une-quatrieme-dose-de-vaccin-pour-les-immunodeprimes-au-bresil-20211221_QLSVAC7KY5CXJKDYSLB7U2VEDQ/
LIB_2021_147,"Covid-19: quelle est la part des non-vaccinés dans les entrées en réanimation, selon les derniers chiffres?","Alors que plusieurs responsables de services de réanimation expliquent voir arriver une très grande majorité de non-vaccinés dans leurs unités, la moyenne, au niveau national, est proche de 50%.",2021-12-22,https://www.liberation.fr/checknews/covid-19-quelle-est-la-part-des-vaccines-dans-les-entrees-en-reanimation-selon-les-derniers-chiffres-20211222_Z6TWKSKPLBHOBA46QNCANHVBLY/
LIB_2022_148,Covid-19 : où en sont les développements du traitement de Xenothera et du vaccin de Valneva ?,Les deux entreprises implantées dans la région nantaise attendent toujours le feu vert des autorités sanitaires françaises et européennes pour pouvoir commercialiser leur traitement ou leur vaccin made in France.,2022-01-07,https://www.liberation.fr/checknews/covid-19-ou-en-sont-les-developpements-du-traitement-de-xenothera-et-du-vaccin-de-valneva-20220107_XBPGGBKIINDWZBEEO7ULOH7QQI/
LIB_2022_149,Covid-19: En France la situation se stabilise dans les services de réanimation,"Cinquième vague, troisième dose, variant omicron, bilan épidémique, nouveaux traitements… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2022-01-17,https://www.liberation.fr/societe/sante/en-direct-covid-19-retrouvez-les-dernieres-actualites-liees-a-la-crise-sanitaire-20220117_G2SHSVE5A5DZBGB3LA3STI5WUI/
LIB_2024_150,"Trois questions sur le fluor dans l’eau du robinet, que Robert Kennedy Jr, le nouveau ministre de la Santé américain veut interdire","Robert F. Kennedy Jr., nouveau ministre nommé par Donald Trump, veut stopper la fluoration de l’eau courante, pratique qu’il juge dangereuse et à l’origine de cancer. Elle est pourtant considérée comme une grande réussite sanitaire.",2024-11-15,https://www.liberation.fr/societe/sante/trois-questions-sur-le-fluor-dans-leau-du-robinet-que-robert-kennedy-jr-le-nouveau-ministre-de-la-sante-americain-veut-interdire-20241115_EHUZKDWX6VHJJPRQAQJXOEQJXM/
LIB_2021_151,Des bébés nés avec des anticorps anti-Covid grâce à la vaccination de leur mère,"De premiers résultats, en Israël et aux Etats-Unis, sur la vaccination des femmes enceintes laissent apparaître des effets positifs sur leurs enfants. Ils restent à consolider par des études de grande ampleur.",2021-03-17,https://www.liberation.fr/societe/sante/des-bebes-nes-avec-des-anticorps-anti-covid-grace-a-la-vaccination-de-leur-mere-20210317_PPQTSC6SVZAYBN3ASURB3YQZ24/
LIB_2021_152,"Covid-19 : nouvelles restrictions en Inde, en Colombie et au Mali","Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-04-10,https://www.liberation.fr/societe/sante/covid-19-retrouvez-les-dernieres-informations-liees-a-la-pandemie-20210410_6LYUERARTNBTLGJHGKGGLBTPYA/
LIB_2021_153,Covid-19 : le nombre de patients à l’hôpital continue de refluer en France,Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.,2021-05-25,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210525_575YZ23BVFAPROGKR5I3ACJAE4/
LIB_2021_154,"En Russie, la vaccination contre le Covid-19 à la traîne","Premier pays d’Europe à avoir homologué un vaccin anti-Covid, la Russie accuse pourtant un net retard en matière de vaccination. La faute au scepticisme de la population et à l’absence d’impulsion politique.",2021-06-01,https://www.liberation.fr/international/europe/en-russie-la-vaccination-contre-le-covid-19-a-la-traine-20210601_GKQEISXFIVFDLBZYAFHSYGLPOY/
LIB_2021_155,"Non, le malaise cardiaque de Christian Eriksen n’est pas lié au vaccin contre le Covid-19","Plusieurs internautes mettent en cause la vaccination contre le Covid-19 dans le malaise cardiaque de Christian Eriksen, survenu samedi. Mais le milieu de terrain danois n’avait pas été vacciné.",2021-06-14,https://www.liberation.fr/checknews/non-le-malaise-cardiaque-de-christian-eriksen-nest-pas-lie-au-vaccin-contre-le-covid-19-20210614_APAX46QWONCQTP2GO2M32EGZCU/
LIB_2021_156,Les vaccins contre le Covid-19 ont-ils la même efficacité selon l’âge ou le sexe ?,"La réponse immunitaire induite par la vaccination décline avec l’âge, et est légèrement moins marquée chez les hommes... Mais les études épidémiologiques confirment que la protection contre les infections symptomatiques reste très élevée.",2021-07-03,https://www.liberation.fr/checknews/les-vaccins-contre-le-covid-19-ont-ils-la-meme-efficacite-selon-lage-ou-le-sexe-20210703_OOZIZUFEQRG63PZCP3VJ3G5WMM/
LIB_2021_157,Covid-19 : plus de cinq millions de Français à risque ne sont pas encore vaccinés,"En pleine reprise de l’épidémie, l’Assurance maladie alerte sur le nombre important de personnes souffrant de pathologies à ne pas avoir encore reçu leurs deux doses. Idem pour les personnes âgées.",2021-07-23,https://www.liberation.fr/societe/sante/covid-19-plus-de-cinq-millions-de-francais-a-risque-ne-sont-pas-encore-vaccines-20210723_GJR5ONH65VBUPE5IRIA2KUAH5I/
LIB_2021_158,"Covid-19 : est-il vrai que 80% des hospitalisés sont non vaccinés, comme le dit la campagne du gouvernement ?","Les non-vaccinés sont encore, très majoritairement, davantage hospitalisés que les vaccinés. Mais à mesure que la campagne de vaccination va continuer à progresser, les vaccinés vont devenir majoritaires, rendant cet indicateur obsolète.",2021-09-03,https://www.liberation.fr/checknews/covid-19-est-il-vrai-que-80-des-hospitalises-sont-non-vaccines-comme-le-dit-la-campagne-du-gouvernement-20210903_LDKZGRV4J5C7DHL67YQL3IPZWA/
LIB_2021_159,Covid : un «nombre important» d’échecs du vaccin Janssen en France,L’Agence nationale du médicament relève 32 cas d’infection chez des personnes déjà vaccinées avec le produit américain. Une deuxième dose est déjà recommandée pour ce vaccin initialement conçu pour être utilisé en une seule injection.,2021-09-14,https://www.liberation.fr/societe/sante/covid-un-nombre-important-dechecs-du-vaccin-janssen-en-france-20210914_FKBG4U632NHMPNZHANKYLLP25A/
LIB_2021_160,"Covid-19 : en Allemagne, Merkel impose le pass sanitaire et la vaccination des soignants","L’Allemagne va généraliser les restrictions spécifiques pour les non-vaccinés, comme leur exclusion de certains lieux publics. Le pays va aussi rendre obligatoire la vaccination contre le Covid-19 pour les soignants.",2021-11-18,https://www.liberation.fr/international/europe/covid-19-en-allemagne-merkel-impose-le-pass-sanitaire-et-la-vaccination-des-soignants-20211118_GD73BCE23NELTPZPTBHNIYKPJQ/
LIB_2022_161,"Vaccins contre le Covid-19: pour rassurer les anti-ARN, la carte Novavax et Janssen","La Haute Autorité de santé a donné son feu vert au vaccin du laboratoire américain Novavax. Avec le vaccin Janssen, il doit être fléché vers les «personnes réticentes face aux vaccins à ARNm».",2022-01-14,https://www.liberation.fr/societe/sante/vaccins-contre-le-covid-19-pour-rassurer-les-anti-arn-la-carte-novavax-et-janssen-20220114_NGUJGULNEVBYJPZJQ6Y2BQC5Q4/
LIB_2022_162,Covid-19: Israël est-il allé trop vite avec la quatrième dose?,"L’Etat hébreu a décidé dès décembre que les plus de 60 ans, les immunodéprimés et les soignants pourront recevoir une quatrième dose de vaccin. Mais les premiers résultats d’une étude soulignent une protection «partiellement efficace».",2022-01-18,https://www.liberation.fr/checknews/covid-19-israel-est-il-alle-trop-vite-avec-la-quatrieme-dose-20220118_GHH24GQ5BFANHFFBQUWKQAJN4Q/
LIB_2023_163,Covid-19 : le virus fera-t-il lui aussi sa rentrée ?,"Alors que toute l’Europe de l’ouest connaît une recrudescence des cas de Covid et que le nouveau variant «Pirola» a été détecté pour la première fois en France, les autorités préparent les nouvelles campagnes de vaccinations.",2023-09-03,https://www.liberation.fr/societe/sante/covid-19-le-virus-fera-t-il-lui-aussi-sa-rentree-20230903_UO4O5MINEZAUXPB72HQSQNRFUM/
LIB_2024_164,"Couvre-feu en Martinique, Kylian Mbappé, campagne de vaccination contre le Covid… L’actu de ce mardi matin",L’essentiel de l’actualité de ce jour.,2024-10-15,https://www.liberation.fr/international/europe/couvre-feu-en-martinique-kylian-mbappe-campagne-de-vaccination-contre-le-covid-lactu-de-ce-mardi-matin-20241015_ZN6VYXAQUZEABF7HQRIB7KJZV4/
LIB_2021_165,Vaccination contre le Covid-19 : Jean-François Delfraissy entrouvre la porte à une quatrième dose,"Alors que la campagne vaccinale de rappel est en cours, le président du Conseil scientifique a jugé lors de son audition au Sénat ce mercredi matin l’hypothèse d’une quatrième dose possible.",2021-12-08,https://www.liberation.fr/societe/sante/vaccination-contre-le-covid-19-jean-francois-delfraissy-entrouvre-la-porte-dune-quatrieme-dose-20211208_U3NSDFLIZ5DPFGSHWAUXDXEI4U/
LIB_2021_166,Covid-19 : Paris suspend «jusqu’à nouvel ordre» tous les vols entre le Brésil et la France,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-04-13,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210413_ALP34DFWARBONIMWLZBAECBEC4/
LIB_2021_167,Covid-19 : vers une vaccination des animaux ?,"Alors que la Russie se lance dans la production d’un vaccin pour les carnivores, son utilité pour les animaux domestiques est questionnée par les spécialistes.",2021-04-27,https://www.liberation.fr/environnement/biodiversite/covid-19-vers-une-vaccination-des-animaux-20210427_JTKLFJ43EZEQXN72YDML5SLC4A/
LIB_2021_168,La vaccination de tous les adultes contre le Covid-19 avancée au 31 mai,"En déplacement au centre de vaccination de Gagny, en Seine-Saint-Denis, le Premier ministre doit annoncer ce jeudi que toutes les personnes de plus de 18 ans pourraient se faire vacciner dès le 31 mai, soit deux semaines plus tôt que prévu.",2021-05-20,https://www.liberation.fr/societe/sante/la-vaccination-de-tous-les-adultes-contre-le-covid-19-avancee-de-deux-semaines-20210520_6SC7BJWBVRBZTMRSBWGYG5XPDA/
LIB_2021_169,"Covid-19: en Guyane, «on jette des doses de vaccin par les fenêtres»","Dans les quartiers pauvres de Cayenne, on se méfie du vaccin. Contre le Covid, on lui préfère la force des esprits, surtout après la mort de deux personnes vaccinées.",2021-05-20,https://www.liberation.fr/societe/sante/covid-19-en-guyane-on-jette-des-doses-de-vaccin-par-les-fenetres-20210520_RCBRW3C2CRG2BGAIYTKYWJT6CE/
LIB_2021_170,Covid-19 : la pression hospitalière poursuit sa décrue,"Vaccination, reconfinement, déconfinement, avancées scientifiques, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-06-01,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210601_JBPWXSWHCNEFXM4JHAMGHPGK3U/
LIB_2021_171,Covid 19 : est-il vrai que la majorité des personnes hospitalisées en Israël sont vaccinées ?,"Les vaccinés hospitalisés sont proportionnellement bien moins nombreux que la part de personnes à risque vaccinées, démontrant que la vaccination réduit fortement le risque d’être admis à l’hôpital.",2021-08-09,https://www.liberation.fr/checknews/covid-19-est-il-vrai-que-la-majorite-des-personnes-hospitalisees-en-israel-sont-vaccinees-20210809_DNY3EN73LBFFJB7CUTWTYCFTUI/
LIB_2021_172,Covid-19 : le vaccin bénéfique pour les femmes enceintes et leur futur nourrisson,"Désormais recommandée dès le premier trimestre de la grossesse, la vaccination protège les femmes enceintes, plus à risques que les autres face au variant delta, ainsi que leur futur enfant. De nombreuses études en attestent désormais.",2021-08-26,https://www.liberation.fr/societe/sante/covid-19-le-vaccin-benefique-pour-les-femmes-enceintes-et-leur-futur-nourrisson-20210826_GGMYJM7PX5FZPOLFY5MJHM62X4/
LIB_2021_173,"Nouveau variant «mu», 3e dose, batailles judiciaires autour du pass sanitaire… Le point sur la pandémie de Covid-19",Le point sur la pandémie de Covid-19.,2021-09-01,https://www.liberation.fr/societe/sante/nouveau-variant-mu-3e-dose-batailles-judiciaires-autour-du-pass-sanitaire-le-point-sur-la-pandemie-de-covid-19-20210901_TIBYBXEHQRHYPPVILATRH7IOM4/
LIB_2021_174,"Le nombre de classes fermées en baisse, vaccination bientôt obligatoire pour les élèves en Californie, quatrième record consécutif de morts en Russie... Le point sur la pandémie de Covid-19",Le point sur la pandémie ce vendredi.,2021-10-01,https://www.liberation.fr/societe/sante/le-nombre-de-classes-fermees-en-baisse-vaccination-bientot-obligatoire-pour-les-eleves-en-californie-quatrieme-record-consecutif-de-morts-en-russie-le-point-sur-la-pandemie-de-covid-19-20211001_B3PGIAANFVB5JF2P3OM5VRIJLU/
LIB_2021_175,Covid-19 : le nombre de contaminations et de morts par jour n’a jamais été aussi élevé en Russie,"La Russie a enregistré ce dimanche un nouveau record de contaminations au coronavirus pour le quatrième jour consécutif. Outre le faible taux de vaccination, la propagation est facilitée par le faible respect des gestes barrières.",2021-10-17,https://www.liberation.fr/societe/sante/covid-19-le-nombre-de-contaminations-et-de-morts-par-jour-na-jamais-ete-aussi-eleve-en-russie-20211017_T3OY6MRF45AYXOMX3HBYB5Z24A/
LIB_2021_176,Covid-19 : les Etats-Unis s’organisent pour commencer la vaccination des 5-11 ans au plus vite,"Achat de doses, campagne d’information, adaptation de la piqûre… L’administration Biden multiplie les efforts pour permettre aux 28 millions de jeunes Américains de se faire vacciner rapidement une fois que le sérum Pfizer sera autorisé.",2021-10-20,https://www.liberation.fr/international/covid-19-les-etats-unis-sorganisent-pour-commencer-la-vaccination-des-5-11-ans-au-plus-vite-20211020_VNJR3X7RAVDCNH2G3REQ3IERDQ/
LIB_2021_177,"Molnupivarir : «Pas un remède miracle contre le Covid-19, ni un substitut à la vaccination»",Le chercheur Germán Velásquez demeure prudent sur l’efficacité du médicament de Merck en attendant l’approbation des autorités sanitaires. Il pointe la gestion de l’épidémie de Covid par les pays riches.,2021-10-27,https://www.liberation.fr/societe/sante/molnupivarir-pas-un-remede-miracle-contre-le-covid-19-ni-un-substitut-a-la-vaccination-20211027_6TDJ2HLL7JGUXGSOXFK5B3RXHA/
LIB_2021_178,Covid-19 : le scepticisme du footballeur Joshua Kimmich à l’égard de la vaccination fait jaser en Allemagne,"Le ministre de l’Intérieur et plusieurs médecins ont critiqué le discours du joueur du Bayern Munich, qui a fait part de ses réticences vis-à-vis de la vaccination contre le coronavirus.",2021-10-27,https://www.liberation.fr/international/covid-19-le-scepticisme-du-footballeur-joshua-kimmich-a-legard-de-la-vaccination-fait-jaser-en-allemagne-20211027_RVY4AODXGRCCBGLTWI3OKTQ7BA/
LIB_2021_179,Covid-19 : nouveau record du nombre d’enfants hospitalisés en France,"En pleine cinquième vague, 119 enfants de moins de 10 ans ayant contracté le coronavirus sont actuellement soignés dans des hôpitaux du pays, dont 27 en soins critiques. Du jamais-vu depuis deux ans de pandémie.",2021-12-16,https://www.liberation.fr/societe/covid-19-nouveau-record-du-nombre-denfants-hospitalises-en-france-20211216_MSU4HWIUPFDKBG6CGDMZWRH4UQ/
LIB_2023_180,"Tests, vaccins et masques : face à la résurgence du Covid, comment prévenir l’infection ?","Plus de trois ans après le début de la pandémie, la reprise du Covid-19 fait resurgir des questions parfois oubliées. «Libé» fait le point sur les gestes préventifs à adopter.",2023-09-01,https://www.liberation.fr/societe/sante/tests-vaccins-et-masques-face-a-la-resurgence-du-covid-comment-prevenir-linfection-20230901_MYBX6KUDFZG5NH4B2UVGSRI74I/
LIB_2021_181,Une seule dose de vaccin suffit pour les anciens malades du Covid-19,"Dans un avis remis ce vendredi au gouvernement, la Haute autorité de Santé recommande de n’utiliser qu’une seule injection pour les personnes ayant contracté le virus, dans un délai de six mois. De quoi accélérer la campagne de vaccination.",2021-02-12,https://www.liberation.fr/societe/sante/une-seule-dose-de-vaccin-suffit-pour-les-anciens-malades-du-covid-19-20210212_FFF7J6PDFVCWRBJISAD53F3SHA/
LIB_2021_182,"Covid-19 : «On espère retrouver plus de libertés d’ici 4 à 6 semaines», selon Olivier Véran","Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-03-01,https://www.liberation.fr/societe/sante/en-direct-suivez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210301_FAETCQUTAZFKLP7JVGJU3SMRHY/
LIB_2021_183,Le Sommet sur les économies africaines demande la levée des brevets sur les vaccins contre le Covid-19,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-05-18,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-informations-sur-la-crise-sanitaire-liee-a-la-pandemie-de-covid-19-20210518_2DNQWETKINCUVKM3PJ6KB5FT6I/
LIB_2021_184,"Epidémie de Covid-19 : le virus circule plus vite que les vaccins, s’inquiète l’OMS","Vaccination, reconfinement, déconfinement, avancées scientifiques, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-06-14,https://www.liberation.fr/societe/sante/retrouvez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210614_FNTDDIAVHBEZJHBCQ2S72ML5MU/
LIB_2021_185,Covid-19 : peut-on exiger le certificat de vaccination d’un soignant à l’hôpital ou en Ehpad ?,Les professionnels de santé peuvent communiquer leur statut vaccinal aux patients. Mais ces derniers ne peuvent l’exiger.,2021-07-07,https://www.liberation.fr/checknews/covid-19-peut-on-exiger-le-certificat-de-vaccination-dun-soignant-a-lhopital-ou-en-ehpad-20210707_HYAD27BKLBANVOQXEKRCOCP37Q/
LIB_2021_186,Covid-19 : Darmanin n’exclut pas la vaccination obligatoire pour les policiers,Le ministre de l’Intérieur a prévenu ce mardi qu’il rendrait la vaccination contre le Covid-19 obligatoire pour les policiers au contact du public si leur taux de vaccination n’atteignait pas 90 %.,2021-08-24,https://www.liberation.fr/societe/sante/darmanin-nexclut-pas-la-vaccination-obligatoire-pour-les-policiers-20210824_SLIORUKD3VHC5FD55XFZVD3LFM/
LIB_2021_187,"Vers une extension du pass sanitaire, la Corée du Nord refuse les vaccins chinois, confinement prolongé en Polynésie... Le point sur la pandémie de Covid-19","Le pass sanitaire vers une extension après le 15 novembre, la Corée du Nord refuse les vaccins chinois, confinement prolongé en Polynésie... Le point sur la pandémie de Covid-19",2021-09-02,https://www.liberation.fr/societe/sante/vers-une-extension-du-pass-sanitaire-la-coree-du-nord-refuse-les-vaccins-chinois-confinement-prolonge-en-polynesie-le-point-sur-la-pandemie-de-covid-19-20210902_QVXFSK62XJCIVMJM5ERO4NDIEE/
LIB_2021_188,Covax contraint d’abaisser son objectif de vaccination contre le Covid des pays pauvres,"Le dispositif de solidarité internationale vaccinale contre le Covid-19, Covax, espère protéger cette année 20% de la population mondiale des pays pauvres, ce qui est bien en-deçà de ses ambitions initiales.",2021-09-08,https://www.liberation.fr/societe/sante/covax-contraint-dabaisser-son-objectif-de-vaccination-contre-le-covid-des-pays-pauvres-20210908_YGO7434RFFCUDLJYZ7XMG7IENU/
LIB_2021_189,Covid-19 : Pfizer annonce une efficacité de 90% de son vaccin pour les enfants de 5 à 11 ans,"Le vaccin contre le Covid-19 de Pfizer-BioNTech serait efficace à 90,7% pour prévenir les formes symptomatiques de la maladie chez les enfants âgés de 5 à 11 ans, selon l’entreprise.",2021-10-22,https://www.liberation.fr/societe/sante/covid-19-pfizer-annonce-une-efficacite-de-90-de-son-vaccin-pour-les-enfants-de-5-a-11-ans-20211022_RJ7BAOCU7NBRTLWNOEIJAOFEOY/
LIB_2021_190,"Covid-19 : face à omicron, Joe Biden mise sur les tests et les vaccins","A quelques heures de la prise de parole attendue du président américain alors que le variant omicron représente près de 75% des nouvelles contaminations aux Etats-Unis, l’administration dévoile sa riposte.",2021-12-21,https://www.liberation.fr/international/amerique/covid-19-face-a-omicron-joe-biden-mise-sur-les-tests-et-les-vaccins-20211221_H26EUJS325CDRBNJRAP5N6MYYE/
LIB_2022_191,Covid-19: le Vatican a-t-il édité une pièce de 20 euros pro-masque et pro-vaccin?,"Le Bureau numismatique du Vatican a produit une pièce officielle de 20 euros rendant hommage aux soignants et au vaccin anti-Covid, qui agace les milieux antivax.",2022-07-04,https://www.liberation.fr/checknews/covid-19-le-vatican-a-t-il-edite-une-piece-de-20-euros-pro-masque-et-pro-vaccin-20220704_INJSHHD4JJEWPJO22L3AQVWXJA/
LIB_2023_192,Brésil : perquisitions et saisies chez Bolsonaro dans une affaire de falsification de certificats de vaccins anti-Covid,L’ex président brésilien qui s’est illustré par sa gestion calamiteuse de la pandémie du Covid n’a jamais caché son scepticisme vis-à-vis de la vaccination.,2023-05-04,https://www.liberation.fr/international/amerique/bresil-perquisitions-et-saisies-chez-bolsonaro-dans-une-affaire-de-falsification-de-certificats-de-vaccins-anti-covid-20230504_H727HLUYDJBBDLRWNUE55XF5DY/
LIB_2023_193,"Hausse des cas, variants, vaccins… Ce qu’il faut savoir sur la reprise du Covid","Une reprise épidémique est observée depuis le milieu de l’été, avec deux nouveaux sous-variants d’omicron. Malgré des indicateurs moins nombreux et précis, les niveaux des premières vagues ne semblent pas atteints.",2023-09-21,https://www.liberation.fr/societe/sante/hausse-des-cas-variants-vaccins-ce-quil-faut-savoir-sur-la-reprise-du-covid-20230921_WQTYIHJAYVED7IWXPXPZ4Y6K5Y/
LIB_2021_194,Covid-19 : les festivals accueilleront cet été un maximum de 5000 spectateurs assis,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-18,https://www.liberation.fr/societe/sante/air-france-klm-affiche-une-perte-de-71-milliards-deuros-a-cause-de-la-pandemie-20210218_AS25U46HUBDL7CORJASR32YCQ4/
LIB_2021_195,"Covid-19 : après Nice, Véran annonce un confinement le week-end à Dunkerque","Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-02-24,https://www.liberation.fr/societe/sante/en-direct-suivez-les-dernieres-informations-sur-lepidemie-de-covid-19-20210224_CIPFPC5B25DLDL53S7U7CFL3GM/
LIB_2021_196,Covid-19 : des «mesures de freinage» attendues «au moins jusqu’au 15 avril»,"Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-03-17,https://www.liberation.fr/international/retrouvez-les-dernieres-actualites-de-la-journee-20210317_GKLKAPRXM5A5LNVEVWB6G2NVM4/
LIB_2021_197,Covid-19 : l’OMS dénonce la lenteur «inacceptable» de la vaccination en Europe,L’Organisation mondiale de la santé pointe du doigt un rythme de vaccination trop lent en Europe tandis que la situation épidémique n’aurait jamais été aussi inquiétante.,2021-04-01,https://www.liberation.fr/societe/sante/covid-19-loms-denonce-la-lenteur-inacceptable-de-la-vaccination-en-europe-20210401_IXIW22FO4FAEPPZUITVFWPYXXA/
LIB_2021_198,"Président Joe Biden, faites des vaccins contre le Covid-19 un bien commun","D'anciens chefs d'Etats et des lauréats du prix Nobel s’adressent à Joe Biden afin qu’il soutienne la dérogation d’urgence aux règles de propriété intellectuelle liées au Covid-19, qui limitent un accès mondial et équitable aux vaccins.",2021-04-15,https://www.liberation.fr/idees-et-debats/opinions/president-joe-biden-faites-des-vaccins-contre-le-covid-19-un-bien-commun-20210415_G2HGNR5PENCKVHQ3HCRALW2S6A/
LIB_2021_199,"Covid-19 : les bénéfices du vaccin AstraZeneca augmentent avec l’âge, selon l’EMA","Vaccination, reconfinement, bilan épidémique, mutation du virus… Retrouvez les dernières informations sur la crise sanitaire liée à la pandémie de Covid-19.",2021-04-23,https://www.liberation.fr/societe/sante/covid-19-retrouvez-les-dernieres-informations-sur-lepidemie-en-france-et-dans-le-monde-20210423_7PBUTIWQ6ZDX7IMXXEOYGKB4XU/
