Titre,Sous-titre,Date,Lien
Covid-19 : les Etats-Unis envoient une aide supplémentaire de 266 millions de dollars à l’Afghanistan,"Ces fonds sont principalement destinés à lutter, par de nombreux moyens, contre la pandémie, alors que le retrait des forces étrangères dans le pays est bien engagé.",2021-06-05,https://www.lemonde.fr/planete/article/2021/06/05/covid-19-les-etats-unis-envoient-une-aide-supplementaire-de-266-millions-de-dollars-a-l-afghanistan_6082937_3244.html
"TousAntiCovid : quel usage pour retrouver des amis, aller au restaurant, voir un match, voyager ?","Passe sanitaire, cahier de rappel, traçage de contacts : voici comment s’y retrouver entre les différentes fonctionnalités de TousAntiCovid.",2021-05-29,https://www.lemonde.fr/les-decodeurs/article/2021/05/29/tousanticovid-quel-usage-pour-retrouver-des-amis-aller-au-restaurant-voir-un-match-voyager_6081960_4355770.html
L’Afrique face au Covid-19 : la lutte contre l’épidémie nourrit la corruption,"LES INFOS DE LA SEMAINE (14). Le Burkina lance sa campagne vaccinale, le variant sud-africain rebaptisé « Beta », les violences sexuelles augmentent avec la crise sanitaire.",2021-06-04,https://www.lemonde.fr/afrique/article/2021/06/04/l-afrique-face-au-covid-19-en-afrique-du-sud-la-lutte-contre-l-epidemie-nourrit-la-corruption_6082852_3212.html
"La vaccination contre le Covid-19 est ouverte à tous les adultes en France : où aller, quels effets secondaires... nos réponses à vos questions","Depuis le 31 mai, la campagne de vaccination est élargie à toute la population majeure de France.",2021-01-21,https://www.lemonde.fr/les-decodeurs/article/2021/01/21/a-quel-point-les-vaccins-sont-ils-efficaces-quels-effets-secondaires-ont-ils-ete-observes-nos-reponses-a-vos-questions_6067093_4355770.html
"Covid-19 : vacciner les 12-18 ans, pour protéger les adolescents… mais surtout leurs parents et grands-parents","La Haute Autorité de santé a recommandé au gouvernement l’extension de l’immunisation. Les jeunes pourront se faire vacciner dès le 15 juin, « sur la base du volontariat et avec l’accord des parents ».",2021-06-03,https://www.lemonde.fr/planete/article/2021/06/03/covid-19-vacciner-les-12-18-ans-pour-proteger-les-adolescents-mais-surtout-leurs-parents-et-grands-parents_6082623_3244.html
Covid-19 : « Des hausses parfois sensibles de la circulation » du virus dans le Sud-Ouest préoccupent le gouvernement,"« Des signaux d’alerte » inquiètent le gouvernement, selon son porte-parole, Gabriel Attal, notamment en Nouvelle-Aquitaine, dans les Pyrénées-Atlantiques, ainsi que dans les Landes, où le variant Delta a été identifié.",2021-06-02,https://www.lemonde.fr/planete/article/2021/06/02/la-hausse-de-la-circulation-du-covid-19-dans-le-sud-ouest-preoccupe-le-gouvernement_6082534_3244.html
"Au Chili, une campagne de vaccination exemplaire contre le Covid-19","Plus de 4,1 millions de Chiliens ont déjà reçu une première dose de vaccin. Le pays ambitionne de vacciner 80 % de ses 19 millions d’habitants d’ici à juillet.",2021-03-09,https://www.lemonde.fr/international/article/2021/03/09/au-chili-une-campagne-de-vaccination-exemplaire-contre-le-covid-19_6072498_3210.html
"Allemagne : en Saxe-Anhalt, la CDU face au risque d’un vote sanction","Le parti allemand d’extrême droite AfD pourrait créer la surprise aux élections régionales de l’Etat-région, dimanche 6 juin.",2021-06-05,https://www.lemonde.fr/international/article/2021/06/05/allemagne-en-saxe-anhalt-la-cdu-face-au-risque-d-un-vote-sanction_6083014_3210.html
"Covid-19 : le vaccin de Pfizer-BioNTech reste efficace contre le variant indien, selon une étude de l’Institut Pasteur","Ce vaccin à ARN messager, efficace contre le variant britannique, a cependant une efficacité « légèrement diminuée » contre le variant indien, selon cette étude.",2021-05-29,https://www.lemonde.fr/planete/article/2021/05/29/covid-19-le-vaccin-de-pfizer-biontech-reste-efficace-contre-le-variant-indien-selon-une-etude-de-l-institut-pasteur_6082015_3244.html
Covid-19 : « Le recours temporaire à un passe sanitaire est nécessaire si nous voulons une sortie de crise durable »,"TRIBUNE. La généralisation du passe serait la meilleure manière de concilier la prudence sanitaire, la reprise économique et le retour des interactions sociales, expliquent les économistes Philippe Aghion, Philippe Martin, Bary Pradelski, et le mathématicien Miquel Oliu-Barton, dans une tribune au « Monde ».",2021-06-01,https://www.lemonde.fr/idees/article/2021/06/01/covid-19-le-recours-temporaire-a-un-passe-sanitaire-est-necessaire-si-nous-voulons-une-sortie-de-crise-durable_6082283_3232.html
"Covid-19 : en Israël, la réouverture des restaurants et le « retour à la vie » après une campagne de vaccination massive","Bars et restaurants sont accessibles avec un « passeport vert », pour ceux ayant reçu deux doses du vaccin ou guéri du virus.",2021-03-07,https://www.lemonde.fr/planete/article/2021/03/07/covid-19-dans-le-monde-en-israel-la-reouverture-des-restaurants-et-le-retour-a-la-vie_6072262_3244.html
Covid-19 dans le monde : le Vietnam durcit les mesures sanitaires et les variants changent de nom,"Confronté à une nouvelle vague de l’épidémie, le Vietnam a annoncé le confinement partiel d’Ho Chi Minh-Ville, la capitale économique du pays. Par ailleurs, pour plus de clarté, l’OMS a décidé de renommer les variants d’après des lettres grecques.",2021-05-31,https://www.lemonde.fr/planete/article/2021/05/31/covid-19-dans-le-monde-le-vietnam-durcit-les-mesures-sanitaires-et-les-variants-changent-de-nom_6082269_3244.html
Covid-19 : l’Union européenne propose de dispenser ses résidents vaccinés de test et de quarantaine,"La Commission européenne tente d’harmoniser les mesures auxquelles seront soumis les voyageurs au sein de l’UE avant l’entrée en vigueur, le 1er juillet, du certificat numérique européen.",2021-05-31,https://www.lemonde.fr/international/article/2021/05/31/covid-19-l-union-europeenne-propose-de-dispenser-ses-residents-vaccines-de-test-et-de-quarantaine_6082246_3210.html
"Au Burkina Faso, première livraison de 115 000 doses de vaccins contre le Covid-19","Grâce au dispositif Covax, le pays va entamer dès le 2 juin une première phase de vaccination avec le produit d’AstraZeneca.",2021-05-31,https://www.lemonde.fr/afrique/article/2021/05/31/au-burkina-faso-premiere-livraison-de-115-000-doses-de-vaccins-contre-le-covid-19_6082217_3212.html
Vaccination contre le Covid-19 : la prise de rendez-vous ouverte à toutes les personnes majeures,"Les créneaux débuteront le 31 mai, date de l’ouverture officielle de la vaccination à toutes les personnes de plus de 18 ans en France.",2021-05-27,https://www.lemonde.fr/planete/article/2021/05/27/vaccination-contre-le-covid-19-la-prise-de-rendez-vous-ouverte-a-toutes-les-personnes-majeures_6081704_3244.html
Copa America 2021 : le Brésil confirme l’organisation de la compétition internationale de football,"Après les désistements de la Colombie puis de l’Argentine pour raisons sanitaires, le coup d’envoi de la compétition pourra être donné le 13 juin, a déclaré mardi le président, Jair Bolsonaro.",2021-06-02,https://www.lemonde.fr/sport/article/2021/06/02/copa-america-2021-le-bresil-confirme-l-organisation-de-la-competition-internationale-de-football_6082436_3242.html
Covid-19 : l’Académie de médecine préconise de rendre le vaccin obligatoire,"Pour l’institution, il s’agit du seul moyen d’atteindre « une immunité collective suffisante pour contrôler l’épidémie ».",2021-05-25,https://www.lemonde.fr/planete/article/2021/05/25/covid-19-l-academie-de-medecine-preconise-de-rendre-le-vaccin-obligatoire_6081446_3244.html
"Covid-19 dans le monde : prolongé jusqu’au 20 juin, l’état d’urgence au Japon laisse planer le doute sur la tenue des JO de Tokyo","L’archipel nippon subit actuellement une quatrième vague du coronavirus, même si « le nombre de nouveaux cas a décliné depuis la mi-mai », selon les autorités.",2021-05-28,https://www.lemonde.fr/planete/article/2021/05/28/covid-19-dans-le-monde-prolonge-jusqu-au-20-juin-l-etat-d-urgence-au-japon-laisse-planer-le-doute-sur-la-tenue-des-jo-de-tokyo_6081927_3244.html
L’Afrique face au Covid-19 : le continent a besoin de 20 millions de doses d’AstraZeneca,"LES INFOS DE LA SEMAINE (13) : les vaccins au cœur de la visite d’Emmanuel Macron en Afrique du Sud, reprise des vols d’Air Algérie, campagne vaccinale lancée en Centrafrique.",2021-05-28,https://www.lemonde.fr/afrique/article/2021/05/28/l-afrique-face-au-covid-19-le-continent-a-besoin-de-20-millions-de-doses-d-astrazeneca_6081883_3212.html
Rien ne permet d’affirmer que les vaccins anti-Covid-19 favorisent l’apparition d’AVC,Le Monde.fr - 1er site d’information sur l’actualité. Retrouvez ici une info de la thématique Les Décodeurs du 28 mai 2021 sur le sujet Rien ne permet d’affirmer que les vaccins anti-Covid-19 favorisent l’apparition d’AVC,2021-05-28,https://www.lemonde.fr/les-decodeurs/article/2021/05/28/rien-ne-permet-d-affirmer-que-les-vaccins-anti-covid-19-favorisent-l-apparition-d-avc_6081882_4355770.html
JO de Tokyo : arrivée de la première équipe olympique sur le sol japonais,"Les joueuses australiennes de softball ont posé le pied à Tokyo mardi, à sept semaines de l’ouverture des Jeux olympiques. La délégation entière a été testée négative au Covid-19 dès son arrivée.",2021-06-01,https://www.lemonde.fr/sport/article/2021/06/01/jo-de-tokyo-arrivee-de-la-premiere-equipe-olympique-sur-le-sol-japonais_6082290_3242.html
Covid-19 : confinement immédiat pour les plus de cinq millions d’habitants de Melbourne,"Les habitants de Melbourne et de l’Etat de Victoria, en Australie, ont reçu l’ordre de se confiner à la suite de l’apparition d’un foyer de Covid-19 dû au variant dit indien.",2021-05-27,https://www.lemonde.fr/international/article/2021/05/27/covid-19-confinement-immediat-pour-les-plus-de-cinq-millions-d-habitants-de-melbourne_6081739_3210.html
"Covid-19 : devant la justice, l’Union européenne accuse AstraZeneca de « violation flagrante » de contrat",Les Vingt-Sept reprochent au laboratoire suédo-britannique d’avoir manqué à ses obligations en ne livrant pas les quantités de vaccins promises contre le Covid-19.,2021-05-26,https://www.lemonde.fr/planete/article/2021/05/26/covid-19-l-union-europeenne-et-astrazeneca-s-expliquent-devant-la-justice_6081481_3244.html
"Pollution au Sri Lanka, manifestations au Brésil, Chelsea remporte la Ligue des champions… les cinq infos à retenir du week-end","Si vous n’avez pas suivi l’actualité durant le week-end, voici ce qu’il faut retenir de ces dernières quarante-huit heures.",2021-05-30,https://www.lemonde.fr/les-decodeurs/article/2021/05/30/pollution-au-sri-lanka-manifestations-au-bresil-chelsea-remporte-la-ligue-des-champions-les-cinq-infos-a-retenir-du-week-end_6082099_4355770.html
Vaccination contre le Covid-19 : des débuts poussifs en France pour AstraZeneca,"Au 28 février, seul un quart des doses reçues a été utilisé, alors que l’élargissement du vaccin britannique aux plus de 65 ans va permettre d’accélérer les inoculations.",2021-03-02,https://www.lemonde.fr/planete/article/2021/03/02/vaccination-contre-le-covid-19-des-debuts-poussifs-pour-astrazeneca_6071661_3244.html
Covid-19 : le patron de Moderna préconise une troisième dose de vaccin dès la fin de l’été pour les personnes à risques,"Dans une interview au « JDD », le PDG français Stéphane Bancel annonce également que la société américaine de biotechnologie va déposer début juin une demande d’autorisation en Europe de son vaccin pour les adolescents.",2021-05-23,https://www.lemonde.fr/planete/article/2021/05/23/covid-19-le-patron-de-moderna-preconise-une-troisieme-dose-de-vaccin-des-la-fin-de-l-ete-pour-les-personnes-a-risque_6081182_3244.html
Covid-19 : six pays d’Amérique latine appellent à une distribution équitable des vaccins,"Sur 1,3 milliard de doses de vaccins déjà administrées dans le monde, plus de la moitié l’ont été dans cinq pays, qui concentrent 50 % du PIB mondial, selon des données officielles.",2021-05-25,https://www.lemonde.fr/planete/article/2021/05/25/covid-19-six-pays-d-amerique-latine-appellent-a-une-distribution-equitable-des-vaccins_6081353_3244.html
"Tests sur les animaux, risques d’AVC, apparition de variants : le tour des nouvelles rumeurs sur les vaccins","Malgré une confiance de plus en plus grande du public dans les vaccins anti-Covid-19, de nombreuses informations fausses ou trompeuses circulent encore sur les réseaux sociaux à leur sujet.",2021-05-28,https://www.lemonde.fr/les-decodeurs/article/2021/05/28/tests-sur-les-animaux-risques-d-avc-apparition-de-variants-le-tour-des-nouvelles-rumeurs-sur-les-vaccins_6081873_4355770.html
Covid-19 : des doses de vaccin et des milliards de dollars pour aider les pays pauvres,"Actuellement, un tiers de la population des pays les plus riches a reçu au moins une dose de vaccin contre le Covid-19, contre 0,2 % dans les pays pauvres, selon le dispositif international Covax.",2021-05-21,https://www.lemonde.fr/economie/article/2021/05/21/le-fmi-propose-un-plan-a-50-milliards-de-dollars-pour-mettre-fin-a-la-pandemie_6081052_3234.html
Covid-19 : la vaccination ouverte à tous les adultes à partir du 31 mai,"Le premier ministre, Jean Castex, a annoncé jeudi après-midi que tous les adultes pourraient se faire vacciner dès le 31 mai, au lieu du 15 juin, comme initialement prévu dans le calendrier vaccinal du gouvernement.",2021-05-20,https://www.lemonde.fr/politique/article/2021/05/20/covid-19-le-gouvernement-va-avancer-la-vaccination-pour-tous-les-adultes_6080876_823448.html
Covid-19 dans le monde : les transfrontaliers arrivant de France en Allemagne ne seront plus soumis au test,"Berlin a en revanche classé le Royaume-Uni en zone de mutation des variants, et tous les voyageurs se rendant de ce pays en Allemagne seront soumis à une quarantaine de deux semaines.",2021-05-22,https://www.lemonde.fr/planete/article/2021/05/22/covid-19-dans-le-monde-l-allemagne-classe-la-grande-bretagne-comme-zone-de-mutation-des-variants_6081103_3244.html
"Covid-19 dans le monde : la pandémie a fait plus de 6 millions de morts, estime l’OMS",L’Organisation mondiale de la santé estime que la surmortalité causée par la pandémie est deux à trois fois plus élevée que ne l’indiquent les bilans officiels.,2021-05-21,https://www.lemonde.fr/planete/article/2021/05/21/covid-19-dans-le-monde-le-bresil-a-detecte-des-premiers-cas-de-variant-indien_6080956_3244.html
Covid-19 : le gouvernement accélère son calendrier vaccinal,"Jean Castex a annoncé jeudi que la vaccination pour tous les adultes est avancée à la date du 31 mai, contre le 15 juin, initialement prévu.",2021-05-20,https://www.lemonde.fr/sante/article/2021/05/20/covid-19-le-gouvernement-accelere-encore-son-calendrier-vaccinal_6080919_1651302.html
L’Afrique face au Covid-19 : les malades atteints de formes graves meurent davantage sur le continent,"LES INFOS DE LA SEMAINE (12) : Covax en panne, l’inquiétude du Conseil de sécurité de l’ONU, près d’un quart de la population de Lagos contaminée…",2021-05-21,https://www.lemonde.fr/afrique/article/2021/05/21/l-afrique-face-au-covid-19-les-malades-atteints-de-formes-graves-meurent-davantage-sur-le-continent_6081020_3212.html
Vaccins contre Covid-19 : feu vert pour le certificat sanitaire européen,"Très attendu par les pays les plus dépendants du tourisme, ce certificat sanitaire européen destiné à fournir un cadre harmonisé pour faciliter les déplacements au sein de l’UE, devrait entrer en vigueur au 1er juillet.",2021-05-20,https://www.lemonde.fr/planete/article/2021/05/20/covid-19-dans-le-monde-les-vaccins-efficaces-contre-tous-les-variants-assure-l-oms_6080869_3244.html
Covid-19 : la campagne de vaccination démarre pour les Français de 50 à 64 ans à risque,"Les médecins généralistes, qui disposent d’un flacon de dix doses du vaccin AstraZeneca, ont dû sélectionner leurs premiers patients parmi les plus vulnérables au Covid-19.",2021-02-25,https://www.lemonde.fr/planete/article/2021/02/25/la-campagne-de-vaccination-demarre-pour-les-francais-de-50-a-64-ans-a-risque_6071121_3244.html
Covid-19 dans le monde : le nombre quotidien de morts au plus bas depuis mars 2020 aux Etats-Unis,"En outre, le nombre de cas enregistrés lundi, autour de 17 700, est le plus bas depuis juin 2020.",2021-05-18,https://www.lemonde.fr/planete/article/2021/05/18/covid-19-le-nombre-quotidien-de-morts-au-plus-bas-depuis-mars-2020-aux-etats-unis_6080633_3244.html
Vaccination contre le Covid-19 pour les plus de 18 ans : où et comment prendre rendez-vous,"Depuis mercredi, tous les adultes peuvent désormais prendre rendez-vous la veille pour le lendemain, s’il reste des créneaux disponibles.",2021-05-13,https://www.lemonde.fr/planete/article/2021/05/13/vaccination-anti-covid-pour-les-plus-de-18-ans-ou-et-comment-prendre-rendez-vous_6080114_3244.html
Covid-19 en France : net recul de l’épidémie avant la réouverture des terrasses mercredi,"Deux jours avant la réouverture des terrasses et des commerces, le taux d’incidence a chuté à 142 cas pour 100 000 habitants sur sept jours, quand il culminait à plus de 400 au début d’avril.",2021-05-17,https://www.lemonde.fr/planete/article/2021/05/17/covid-19-en-france-net-recul-de-l-epidemie-avant-la-reouverture-des-terrasses-mercredi_6080502_3244.html
Covid-19 dans le monde : l’OMS demande aux Etats de réserver les doses de vaccin à Covax plutôt que de vacciner les enfants,Le patron de l’OMS a par ailleurs averti que la deuxième année de la pandémie pourrait être « beaucoup plus mortelle » que la première.,2021-05-14,https://www.lemonde.fr/planete/article/2021/05/14/covid-19-dans-le-monde-l-oms-demande-aux-etats-de-reserver-les-doses-de-vaccin-a-covax-plutot-que-de-vacciner-les-enfants_6080240_3244.html
"Covid-19 dans le monde : l’Angleterre retrouve ses restaurants en intérieur, le nombre de cas « explose » dans plusieurs pays","En Inde, les hôpitaux sont saturés, les personnels soignants à bout de force et l’oxygène et les médicaments manquent.",2021-05-17,https://www.lemonde.fr/planete/article/2021/05/17/covid-19-dans-le-monde-l-angleterre-allege-les-restrictions-tandis-que-l-unicef-s-inquiete-des-cas-qui-explosent-dans-plusieurs-pays_6080466_3244.html
"Frappes aériennes sur Gaza, manifestations propalestiniennes, Covid-19… les cinq infos à retenir du week-end","Si vous n’avez pas suivi l’actualité durant le week-end, voici ce qu’il faut retenir de ces dernières quarante-huit heures.",2021-05-16,https://www.lemonde.fr/les-decodeurs/article/2021/05/16/frappes-aeriennes-sur-gaza-manifestations-propalestiniennes-covid-19-les-cinq-infos-a-retenir-du-week-end_6080373_4355770.html
"« J’étais antivaccin. Et puis, quand j’ai vu ce créneau, j’ai eu un déclic » : à Lyon, le succès de la vaccination en soirée contre le Covid-19","Les Hospices civils de Lyon ont ouvert un centre de 20 heures à minuit. « Les 600 places ont été prises en moins de deux heures, le public est pleinement concerné », se félicite la direction",2021-05-12,https://www.lemonde.fr/planete/article/2021/05/12/j-etais-antivaccin-et-puis-quand-j-ai-vu-ce-creneau-j-ai-eu-un-declic-a-lyon-le-succes-de-la-vaccination-en-soiree-contre-le-covid-19_6079920_3244.html
"Dans des centres de vaccination d’Ile-de-France : « On a toujours été dans les clous en matière d’âge, mais la médiane descend »","Depuis quelques jours, le public qui vient se faire vacciner à la mairie du 18e arrondissement ou à celle de Montreuil rajeunit. Tout le monde est désormais éligible, mais cela pose parfois un dilemme à certains soignants.",2021-05-16,https://www.lemonde.fr/planete/article/2021/05/16/le-dilemme-des-centres-de-vaccination-l-acces-s-ouvre-trop-vite-au-tout-venant_6080334_3244.html
"Covid-19 dans le monde : l’Inde toujours dans une situation critique, le Portugal autorise les voyages touristiques","Alors que la situation créée par la pandémie reste très difficile dans certains pays comme l’Inde, plusieurs pays européens se rouvrent au tourisme, comme la Grèce, le Royaume-Uni et le Portugal.",2021-05-15,https://www.lemonde.fr/planete/article/2021/05/15/covid-19-dans-le-monde-le-portugal-autorise-les-voyages-touristiques-l-inde-toujours-dans-une-situation-critique_6080306_3244.html
Covid-19 dans le monde : le Brésil suspend la vaccination avec AstraZeneca pour les femmes enceintes,"Le Brésil a suivi les recommandations de l’agence sanitaire du pays qui préconisait, lundi, sa « suspension immédiate » pour ce public.",2021-05-11,https://www.lemonde.fr/planete/article/2021/05/11/astrazeneca-l-union-europeenne-reclame-en-justice-les-90-millions-de-doses-non-livrees-au-premier-trimestre_6079871_3244.html
Vaccination anti-Covid-19 : des rendez-vous ouverts sur Doctolib dès ce mardi pour les plus de 18 ans,"Le PDG de la plate-forme a fait cette annonce mardi matin sur RMC, précisant avoir « une journée d’avance sur le calendrier fixé par le président la semaine dernière ».",2021-05-11,https://www.lemonde.fr/planete/article/2021/05/11/vaccination-anti-covid-les-plus-de-18-ans-peuvent-prendre-rendez-vous-des-ce-mardi-sur-doctolib_6079845_3244.html
"Covid-19 : en Allemagne, le succès des opérations « AstraZeneca pour tous »","Le vaccin anglo-suédois ainsi que celui, unidose, de Johnson & Johnson sont proposés outre-Rhin à tous les adultes, quel que soit leur âge.",2021-05-14,https://www.lemonde.fr/planete/article/2021/05/14/covid-19-en-allemagne-le-succes-des-operations-astrazeneca-pour-tous_6080199_3244.html
"L’Afrique face au Covid-19 : les Seychelles vaccinées, mais de nouveau dans la tourmente","LES INFOS DE LA SEMAINE (10). Le continent creuse son retard dans la vaccination, le variant « indien » déclaré dans trois pays, des chiens renifleurs en Afrique du Sud… Les infos de la semaine.",2021-05-07,https://www.lemonde.fr/afrique/article/2021/05/07/l-afrique-face-au-covid-19-les-seychelles-vaccinees-mais-de-nouveau-dans-la-tourmente_6079485_3212.html
Covid-19 dans le monde : les Américains entièrement vaccinés peuvent enlever leur masque,"Les autorités avaient recommandé à tous les Américains, y compris à ceux n’étant pas malades, de porter des masques à partir du début d’avril 2020.",2021-05-13,https://www.lemonde.fr/international/article/2021/05/13/les-americains-entierement-vaccines-peuvent-enlever-leur-masque-selon-les-autorites-sanitaires_6080133_3210.html
Covid-19 : le site Vite ma dose parasité par un site vaccinosceptique,"Le comité anti-OGM à l’origine de la rumeur selon laquelle les vaccins à ARN modifient le génome humain tente de profiter du succès de la plate-forme CovidTracker, dont une page permet de faciliter la prise de rendez-vous pour une vaccination.",2021-05-12,https://www.lemonde.fr/les-decodeurs/article/2021/05/12/le-site-vite-ma-dose-parasite-par-un-site-vaccinosceptique_6079997_4355770.html
"Covid-19 : en Moselle, les médecins et les pharmaciens vaccinent déjà avec Moderna","Le département expérimente avec succès un dispositif logistique permettant aux médecins généralistes et aux pharmaciens d’administrer le produit de la start-up américaine, jusqu’à présent réservé aux centres de vaccination. Le gouvernement prévoit de généraliser cette possibilité.",2021-05-08,https://www.lemonde.fr/planete/article/2021/05/08/covid-19-en-moselle-les-medecins-et-pharmaciens-vaccinent-deja-avec-moderna_6079588_3244.html
"Covid-19 dans le monde : pas de vaccins à adénovirus en Norvège, Spoutnik V adopté en Slovaquie",Les règles de quarantaine pour les voyageurs venant de pays classés à risque évoluent alors que les vacances d’été se profilent.,2021-05-12,https://www.lemonde.fr/planete/article/2021/05/12/covid-19-dans-le-monde-l-allemagne-assouplit-les-regles-pour-les-voyageurs-enquete-sur-la-gestion-de-la-pandemie-au-royaume-uni_6080011_3244.html
Covid-19 : Jean Castex « exhorte » les plus de 55 ans à ne pas bouder le vaccin d’AstraZeneca,Tous les vaccins doivent être utilisés pour atteindre l’objectif de 30 millions de Français vaccinés à la mi-juin.,2021-05-08,https://www.lemonde.fr/planete/article/2021/05/08/vaccination-jean-castex-exhorte-les-plus-de-55-ans-a-ne-pas-bouder-astrazeneca_6079600_3244.html
José Manuel Barroso et Félix-Antoine Tshisekedi Tshilombo : « Personne ne sera protégé contre le Covid-19 si tout le monde ne l’est pas »,"Saluant la mobilisation autour du système Covax, le président du conseil d’administration de Gavi, l’Alliance du vaccin et le président de l’Union africaine appellent néanmoins, dans une tribune au « Monde », les dirigeants à redoubler d’efforts pour lever des fonds et ainsi accélérer le déploiement des vaccins en Afrique.",2021-05-12,https://www.lemonde.fr/idees/article/2021/05/12/juan-manuel-barroso-et-felix-antoine-tshisekedi-tshilombo-personne-ne-sera-protege-contre-le-covid-19-si-tout-le-monde-ne-l-est-pas_6079939_3232.html
Etats-Unis : une loterie avec 1 million de dollars à la clé organisée dans l’Ohio pour inciter à la vaccination,"Pour espérer remporter la cagnotte tirée de fonds fédéraux, les participants de l’Ohio devront avoir plus de 18 ans et reçu une première dose. Une seconde loterie est destinée aux mineurs.",2021-05-13,https://www.lemonde.fr/international/article/2021/05/13/etats-unis-une-loterie-avec-1-million-de-dollars-a-la-cle-organisee-dans-l-ohio-pour-inciter-a-la-vaccination_6080070_3210.html
"Covid-19 : Emma Hodcroft, chasseuse de variants","L’épidémiologiste américano-britannique basée en Suisse participe à la plate-forme de séquençage génétique Nextstrain, qui cartographie en temps réel les évolutions du coronavirus.",2021-05-12,https://www.lemonde.fr/planete/article/2021/05/12/covid-19-emma-hodcroft-chasseuse-de-variants_6079929_3244.html
"Covid-19 : contre les variants, la riposte s’organise dans le monde","Un peu partout sur la planète, ont commencé à émerger des mutants capables d’échapper en partie aux défenses immunitaires acquises grâce à la vaccination ou à une première infection.",2021-05-11,https://www.lemonde.fr/planete/article/2021/05/11/covid-19-dans-le-monde-la-riposte-aux-variants-s-organise_6079808_3244.html
Covid-19 : le variant indien détecté en République démocratique du Congo,"Cinq cas ont été recensés à Kinshasa, alors que la campagne de vaccination accuse un sérieux retard en RDC.",2021-05-11,https://www.lemonde.fr/afrique/article/2021/05/11/covid-19-le-variant-indien-detecte-en-republique-democratique-du-congo_6079838_3212.html
Covid-19 : « L’accélération de la campagne de vaccination ne doit pas se faire aux dépens de l’équité »,"TRIBUNE. Alors que l’objectif est désormais d’arriver à la plus large couverture possible de la population, un débat public est nécessaire pour définir les prochaines étapes-clés de la vaccination, estiment, dans une tribune au « Monde », les membres du Conseil d’orientation de la stratégie vaccinale, dont son président, Alain Fischer.",2021-05-04,https://www.lemonde.fr/idees/article/2021/05/04/covid-19-l-acceleration-de-la-campagne-de-vaccination-ne-doit-pas-se-faire-aux-depens-de-l-equite_6078982_3232.html
Covid-19 : Olivier Véran confirme la réouverture des terrasses des cafés et restaurants le 19 mai,"Le ministre de la santé a estimé, lundi, que les conditions sanitaires permettaient de mettre en œuvre la prochaine étape d’allégement des restrictions annoncée à la fin d’avril par Emmanuel Macron.",2021-05-10,https://www.lemonde.fr/planete/article/2021/05/10/covid-19-olivier-veran-confirme-la-reouverture-des-terrasses-des-cafes-et-restaurants-le-19-mai_6079722_3244.html
"« Beaucoup ne croient pas au danger du Covid-19 » : en Afrique, la défiance face aux vaccins","Avec moins de 5 millions de cas déclarés, la population s’interroge sur la nécessité de la vaccination. Les fausses informations circulant sur les réseaux sociaux alimentent les craintes.",2021-05-10,https://www.lemonde.fr/afrique/article/2021/05/10/beaucoup-ne-croient-pas-au-danger-du-covid-19-en-afrique-la-defiance-face-aux-vaccins_6079678_3212.html
"Covid-19 : à Kinshasa, les étrangers se ruent sur les vaccins dont les Congolais ne veulent pas",La campagne de communication semble pour le moment sous-dimensionnée dans un pays où fleurissent les préjugés sur le Covid-19 et les vaccins.,2021-05-10,https://www.lemonde.fr/afrique/article/2021/05/10/covid-19-a-kinshasa-les-etrangers-se-ruent-sur-les-vaccins-dont-les-congolais-ne-veulent-pas_6079715_3212.html
Covid-19 en France : les personnes de plus de 50 ans peuvent se faire vacciner sans condition,"Le contexte reste tendu, malgré la lente décrue du nombre de patients hospitalisés dans les services de réanimation, passant à moins de 5 000 personnes, dimanche.",2021-05-09,https://www.lemonde.fr/planete/article/2021/05/09/covid-19-le-nombre-de-patients-en-reanimation-passe-a-moins-de-5-000-personnes-en-france_6079665_3244.html
"Covid-19 : la vaccination ouverte « sans limite d’âge » à partir du 12 mai lorsqu’il reste des doses disponibles, annonce Emmanuel Macron","Alors qu’il inaugurait jeudi le premier vaccinodrome de Paris, le président de la République a également déclaré que la vaccination des personnes âgées de plus de 50 ans allait être avancée du 15 au 10 mai.",2021-05-06,https://www.lemonde.fr/planete/article/2021/05/06/covid-19-la-vaccination-desormais-ouverte-en-france-pour-les-mineurs-de-16-et-17-ans-souffrant-de-certaines-maladies-graves_6079325_3244.html
L’Organisation mondiale de la santé accorde son homologation d’urgence au vaccin anti-Covid chinois Sinopharm,"Le comité d’experts vaccinaux de l’OMS a recommandé ce vaccin, le premier vaccin chinois à recevoir le feu vert de l’instance, pour les personnes de 18 ans et plus.",2021-05-07,https://www.lemonde.fr/planete/article/2021/05/07/royaume-uni-le-regulateur-recommande-de-reserver-le-vaccin-d-astrazeneca-aux-plus-de-40-ans_6079492_3244.html
"En Allemagne, la levée des restrictions pour les personnes immunisées contre le Covid-19 fait débat","La décision du Bundestag fait notamment réagir les jeunes, qui attendent de pouvoir se faire vacciner.",2021-05-07,https://www.lemonde.fr/planete/article/2021/05/07/en-allemagne-la-levee-des-restrictions-pour-les-personnes-immunisees-contre-le-covid-19-fait-debat_6079465_3244.html
