Titre;Sous-titre;Date;Lien
Coup d’envoi pour la vaccination à domicile;Le gouvernement compte sur les infirmiers pour prescrire et administrer le vaccin aux personnes ne pouvant se déplacer.;04/04/2021;https://www.lefigaro.fr/sciences/coup-d-envoi-pour-la-vaccination-a-domicile-20210404
Covid-19 : la production de vaccins sur le sol français va enfin pouvoir démarrer;Le conditionnement des flacons Pfizer-BioNTech démarrera cette semaine dans l'usine de Saint-Rémy-sur-Avre (Eure-et-Loir) du sous-traitant français Delpharm.;04/04/2021;https://www.lefigaro.fr/societes/covid-19-la-production-de-vaccins-sur-le-sol-francais-va-enfin-pouvoir-commencer-20210404
Reconfinement : qu'est-il possible de faire pour le week-end de Pâques ?;Avec les nouvelles mesures de confinement, qui concernent tout le territoire, plusieurs questions persistent pour le week-end de Pâques.;01/04/2021;https://www.lefigaro.fr/actualite-france/reconfinement-qu-est-il-possible-de-faire-pour-le-week-end-de-paques-20210401
Covid-19: les armées vont ouvrir sept grands centres de vaccination permanents;Sept des huit hôpitaux militaires de métropole seront mis à contribution. Objectif : 50.000 injections par semaine.;03/04/2021;https://www.lefigaro.fr/actualite-france/covid-19-les-armees-vont-ouvrir-sept-centres-de-vaccination-permanents-20210403
Ouvrez si vous n'avez pas le moral;Prêt-à-partir;02/04/2021;https://www.lefigaro.fr/voyages/ouvrez-si-vous-n-avez-pas-le-moral-20210402
Pour le fête du Qingming, en Malaisie, des masques anti-Covid sont brûlés pour servir les morts;La communauté chinoise honore ses disparus en sacrifiant des objets en papier qui pourraient leur être utiles dans l'au-delà.;03/04/2021;https://www.lefigaro.fr/culture/pour-le-fete-du-qingming-en-malaisie-des-masques-anti-covid-sont-brules-pour-servir-les-morts-20210403
Covid-19 : «innovant», «unique au monde»... La Turquie présente ses projets de vaccins;Le président Erdogan veut accélérer la vaccination dans son pays mais aussi fournir des doses à «l'humanité entière».;02/04/2021;https://www.lefigaro.fr/sciences/covid-19-innovant-unique-au-monde-la-turquie-presente-ses-projets-de-vaccins-20210402
Les députés Agir réclament l'ouverture de la vaccination aux moins de 25 ans;«L'objectif de cette proposition est de sécuriser la rentrée 2021 en présentiel et de garantir aux jeunes de pouvoir effectuer leurs stages et échanges internationaux» cet été, explique la députée Valérie Petit qui a écrit au premier ministre.;02/04/2021;https://www.lefigaro.fr/politique/les-deputes-agir-reclament-l-ouverture-de-la-vaccination-aux-moins-de-25-ans-20210402
Covid-19: Jean Castex durcit le ton face aux oppositions;Lors d’un débat houleux suivi d’un vote boycotté par les oppositions, le premier ministre a tenté de défendre la stratégie sanitaire du gouvernement.;01/04/2021;https://www.lefigaro.fr/politique/covid-19-jean-castex-durcit-le-ton-face-aux-oppositions-20210401
Covid-19 : le Royaume-Uni débloque 470 millions d'euros pour la culture;Le gouvernement britannique a décidé d'injecter de nouvelles aides pour accompagner la réouverture des lieux culturels, dont le festival de Glastonbury.;02/04/2021;https://www.lefigaro.fr/culture/covid-19-le-royaume-uni-debloque-470-millions-d-euros-pour-la-culture-20210402
D’où vient le «vaccinodrome»?;Ce néologisme s’ajoute désormais au lexique pandémique. Le Figaro revient sur son origine.;24/03/2021;https://www.lefigaro.fr/langue-francaise/actu-des-mots/d-ou-vient-le-vaccinodrome-20210324
Télétravail, déplacements, vaccins : Jean Castex défend les nouvelles mesures restrictives à l'Assemblée nationale;Le premier ministre a présenté devant les députés les principales mesures, précisant que l'exécutif était à la recherche «du meilleur équilibre entre protection et contraintes».;01/04/2021;https://www.lefigaro.fr/politique/teletravail-deplacements-vaccins-jean-castex-defend-les-nouvelles-mesures-restrictives-a-l-assemblee-nationale-20210401
Que voir, lire ou écouter pour voyager depuis son canapé ?;Oscillants entre espoir et désillusion, les globe-trotteurs commencent à trouver le temps long. Pour s'évader malgré les nouvelles restrictions, Le Figaro a concocté une sélection de films, peintures, musiques, livres ou podcasts. Parés au décollage ?;14/03/2020;https://www.lefigaro.fr/voyages/que-voir-lire-ou-ecouter-pour-voyager-depuis-son-canape-20200314
Vacances de Pâques annulées : les professionnels du tourisme prennent leur mal en patience;Résigné, le secteur espère que cette nouvelle mise à l'arrêt permettra d'assurer une forte activité cet été.;31/03/2021;https://www.lefigaro.fr/conso/vacances-de-paques-annulees-les-professionnels-du-tourisme-prennent-leur-mal-en-patience-20210331
Olivier Véran, torse nu pour se faire vacciner, met la Toile en émoi;Le ministre de la Santé a reçu sa première dose du vaccin contre le Covid-19 ce 8 février. Pour ce faire, le médecin de 40 ans a ôté un pan de sa chemise. Les photos de l'événement n'ont pas laissé les internautes indifférents.;08/02/2021;https://madame.lefigaro.fr/societe/olivier-veran-torse-nu-vaccin-et-la-toile-senflamme-080221-194900
«C'est ce que je redoutais le plus»: la fermeture des écoles, cauchemar des parents salariés;TEMOIGNAGES - Les salles de classe vont fermer leurs portes pour les trois prochaines semaines. Une vraie contrainte pour les parents d'élèves en télétravail, qui ont déjà connu pareille situation au printemps dernier.;01/04/2021;https://www.lefigaro.fr/conjoncture/c-est-ce-que-je-redoutais-le-plus-la-fermeture-des-ecoles-cauchemar-des-parents-salaries-20210401
Quels sont les motifs impérieux qui justifient un déplacement hors d'un département confiné ?;Emmanuel Macron a annoncé de nouvelles restrictions sur tout le territoire métropolitain. Les Français pourront choisir leur lieu de confinement au cours du week-end de Pâques, mais à partir de lundi, les déplacements de plus de 10 km seront interdits, sauf «motif impérieux ou professionnel».;19/03/2021;https://www.lefigaro.fr/actualite-france/quels-sont-les-motifs-imperieux-qui-justifient-un-deplacement-hors-d-un-departement-confine-20210319
Coronavirus, ce qu'il faut savoir cette semaine: allez, un «effort supplémentaire»;Emmanuel Macron a élargi les «mesures de freinage» à tout le territoire et annoncé la fermeture des écoles pour trois à quatre semaines.;01/04/2021;https://www.lefigaro.fr/sciences/coronavirus-ce-qu-il-faut-savoir-cette-semaine-allez-un-effort-supplementaire-20210401
Covid-19 : que cache l'augmentation du taux d'incidence chez les plus jeunes ?;FIG DATA - Plus que jamais mises en avant, les statistiques relatives aux cas de Covid-19 chez les moins de 10 ans sont à interpréter avec précaution.;31/03/2021;https://www.lefigaro.fr/sciences/covid-19-que-cache-l-augmentation-du-taux-d-incidence-chez-les-plus-jeunes-20210331
Geneviève Darrieussecq: «L’évolution d’un virus n’est ni linéaire ni prévisible»;VIDÉO - Invitée du «Talk Le Figaro», la ministre déléguée aux Armées considère que «Emmanuel Macron fait preuve d’humilité tous les jours» face au Covid-19.;31/03/2021;https://www.lefigaro.fr/politique/genevieve-darrieussecq-l-evolution-d-un-virus-n-est-ni-lineaire-ni-previsible-20210331
La sélection Figaro Live: les vidéos qu'il ne fallait pas rater;Chaque jour, la rédaction de Figaro Live, le média vidéo et interactif du Figaro, vous partage les vidéos les plus marquantes pour vous permettre de suivre l'actualité en quelques clics seulement.;31/03/2021;https://www.lefigaro.fr/choix-redaction/la-selection-figaro-live-les-videos-qu-il-ne-fallait-pas-rater-20210331
Covid-19: les écoles fermées pendant au moins trois semaines;Les crèches et écoles resteront closes après une semaine d’enseignement à distance qui débutera lundi prochain. À partir du 12 avril, toute la France sera «placée en vacances de printemps». La rentrée aura lieu le 26 avril, physiquement pour les écoles, à distance pour les collèges et les lycées.;31/03/2021;https://www.lefigaro.fr/actualite-france/covid-19-les-ecoles-fermees-pendant-au-moins-trois-semaines-20210331
Fermeture des écoles : l'artiste qui avait parodié Pink Floyd fait la leçon à Blanquer;Le ministre de l'Éducation avait salué le clip d'Ifat Orgad qui milite en Californie pour que les écoles restent ouvertes. Mais l'artiste a souligné que, chez elle, les professeurs étaient vaccinés. Pas en France.;31/03/2021;https://www.lefigaro.fr/musique/fermeture-des-ecoles-l-artiste-qui-avait-parodie-pink-floyd-fait-la-lecon-a-jean-michel-blanquer-20210331
Covid-19 : Emmanuel Macron prendra la parole à 20h ce mercredi;Face au regain épidémique, plusieurs médecins demandent au président de la République de serrer une nouvelle fois la vis. De la fermeture des écoles à un reconfinement dur, plusieurs hypothèses sont avancées.;30/03/2021;https://www.lefigaro.fr/sciences/emmanuel-macron-pourrait-s-exprimer-mercredi-apres-le-conseil-de-defense-20210330
Covid-19 : la barre des 5000 patients «en soins critiques» dépassée;LE POINT SUR LA SITUATION - Nouvelles mesures, nouveaux bilans et faits marquants : un point sur les dernières évolutions de la pandémie de Covid-19 dans le monde.;30/03/2021;https://www.lefigaro.fr/sciences/covid-19-l-oms-le-conseil-europeen-et-une-vingtaine-de-pays-demandent-un-traite-international-sur-les-pandemies-20210330
Dans les Hauts-de-France, ces centres de vaccination qui ferment le week-end faute de doses;Les doses reçues d'un week-end à l'autre peuvent varier du simple au triple. Pour éviter de tourner en sous régime, certains centres préfèrent fermer leurs portes.;30/03/2021;https://www.lefigaro.fr/conjoncture/dans-les-hauts-de-france-ces-centres-de-vaccination-qui-ferment-le-week-end-faute-de-doses-20210330
Covid-19 : mutants, variants ou recombinants, quelles sont les différences ?;INFOGRAPHIES - Dans quel cas et pour quelle raison utilise-t-on ces différents qualificatifs pour décrire les nouvelles souches virales qui apparaissent au fur et à mesure de l'épidémie ?;30/03/2021;https://www.lefigaro.fr/sciences/covid-19-mutants-variants-ou-recombinants-quelles-sont-les-differences-20210330
Loi climat: «Barbara Pompili veut-elle ressusciter les “gilets jaunes” ?»;FIGAROVOX/TRIBUNE - En annonçant que les véhicules polluants ne pourront plus accéder aux centres-villes de certaines métropoles, la ministre de la Transition écologique Barbara Pompili pénalise les classes populaires, regrette Jean-Loup Bonnamy. Il y voit une vision punitive, répressive et...;30/03/2021;https://www.lefigaro.fr/vox/politique/loi-climat-barbara-pompili-veut-elle-ressusciter-les-gilets-jaunes-20210330
Report des élections régionales: le conseil scientifique renvoie la balle à l’exécutif;DOCUMENT - Dans son rapport remis ce lundi, le conseil scientifique considère qu’un report des scrutins départementaux et régionaux, prévus en juin, permettrait de faire baisser le niveau de risque. Mais il laisse au gouvernement le soin de trancher.;30/03/2021;https://www.lefigaro.fr/politique/report-des-elections-regionales-le-conseil-scientifique-renvoie-la-balle-a-l-executif-20210330
Covid-19 : les Français majoritairement hostiles à un durcissement des mesures;Alors qu'Emmanuel Macron pourrait s'exprimer mercredi, les Français s'opposent à 71% à un renforcement des restrictions sanitaires, selon un sondage Odoxa pour la presse régionale.;30/03/2021;https://www.lefigaro.fr/sciences/covid-19-les-francais-majoritairement-hostiles-a-un-durcissement-des-mesures-20210330
Covid-19: Japan expo annule son édition 2021 pour ne pas offrir une expérience dégradée à son public;Troisième salon derrière ceux de l'agriculture et le mondial de l'auto, la grand-messe des amoureux du monde nippon, qui devait avoir lieu du 15 au 18 juillet, renonce pour la deuxième année consécutive aux festivités.;30/03/2021;https://www.lefigaro.fr/culture/covid-19-japan-expo-annule-son-edition-2021-pour-ne-pas-offrir-une-experience-degradee-a-son-public-20210330
Réservera, réservera pas : la valse-hésitation des voyageurs à l'approche des vacances d'été;Confrontés à des restrictions de circulation très évolutives, les voyageurs français naviguent à vue. Les professionnels du tourisme essaient quant à eux de les rassurer.;30/03/2021;https://www.lefigaro.fr/voyages/reservera-reservera-pas-la-valse-hesitation-des-voyageurs-a-l-approche-des-vacances-d-ete-20210330
Covid-19: les Britanniques retrouvent un peu d’air;Pour la deuxième phase du déconfinement, Londres desserre prudemment l’étau des restrictions, malgré des indicateurs au vert.;29/03/2021;https://www.lefigaro.fr/international/covid-19-les-britanniques-retrouvent-un-peu-d-air-20210329
Covid-19 : le site qui calcule le risque que vous prenez en organisant une fête entre amis;Le site CovidTracker recèle d'outils qui permettent d'effectuer des simulations, y compris pour le déconfinement.;29/03/2021;https://www.lefigaro.fr/secteur/high-tech/covid-19-le-site-qui-calcule-le-risque-que-vous-prenez-en-organisant-une-fete-entre-amis-20210329
Covid-19: les nouvelles recommandations du collectif citoyen sur la vaccination;Les membres du collectif appellent notamment à multiplier les lieux de vaccination et améliorer la communication vaccinale qu’ils jugent «trop anxiogène».;29/03/2021;https://www.lefigaro.fr/sciences/covid-19-les-nouvelles-recommandations-du-collectif-citoyen-sur-la-vaccination-20210329
Margrethe Vestager: «La concurrence, la clé pour reconstruire notre économie»;FIGAROVOX/TRIBUNE - La commissaire européenne à la concurrence Margrethe Vestager craint que les marchés se retrouvent pris au piège des monopoles et des cartels. Pour l'éviter, elle fait du maintien de la concurrence une priorité.;29/03/2021;https://www.lefigaro.fr/vox/monde/margrethe-vestager-la-concurrence-la-cle-pour-reconstruire-notre-economie-20210329
Vaccins: Bruxelles promet 420 millions de doses à l’été;Le commissaire européen Thierry Breton a réaffirmé, dimanche, que l’immunité collective sera atteinte mi-juillet.;28/03/2021;https://www.lefigaro.fr/international/vaccins-bruxelles-promet-420-millions-de-doses-a-l-ete-20210328
Gand-Wevelgem: Van Aert, maître des éléments, prêt pour le Tour des Flandres;Ni le vent, ni le feu n'auront eu raison de Wout Van Aert. Le Belge a étoffé un palmarès déjà bien fourni en remportant dimanche la classique Gand-Wevelgem, au sprint, devant les Italiens Giacomo Nizzolo et Matteo Trentin.;28/03/2021;https://www.lefigaro.fr/sports/cyclisme/actualites/gand-wevelgem-van-aert-maitre-des-elements-pret-pour-le-tour-des-flandres-1038541
Julien Courbet: «Le gaspillage des médicaments en pharmacie est scandaleux et révoltant»;INTERVIEW - Dimanche soir, l’animateur présente dans «Capital» une enquête édifiante sur les pratiques des pharmaciens en matière d'approvisionnement de stock.;28/03/2021;https://tvmag.lefigaro.fr/programme-tv/julien-courbet-le-gaspillage-des-medicaments-en-pharmacie-est-scandaleux-et-revoltant_db332028-8e19-11eb-830a-943a5001010e
Covid-19 : la vaccination ouverte aux plus de 70 ans;Depuis ce samedi 27 mars, toutes les personnes âgées de 70 à 74 ans peuvent se faire vacciner.;27/03/2021;https://www.lefigaro.fr/sciences/covid-19-la-vaccination-ouverte-aux-plus-de-70-ans-20210327
Covid-19 : le nombre de malades continue d'augmenter en réanimation;LE POINT SUR LA SITUATION - Nouvelles mesures, nouveaux bilans et faits marquants : Le Figaro fait le point sur les dernières évolutions de la pandémie de Covid-19 dans le monde.;27/03/2021;https://www.lefigaro.fr/sciences/covid-19-le-nombre-de-malades-continue-d-augmenter-en-reanimation-20210327
L'Œil de l'INA : Brigitte Bardot, un show sous l'œil amoureux de Serge Gainsbourg;Brune, blonde, ou rousse, en cuissardes, mini-robe ou maillot de bain... Madelen rediffuse le show de nouvel an du 1er janvier 1968 que l'actrice a offert aux téléspectateurs. Une émission que le chanteur à la tête de choux enamouré suivait de près.;27/03/2021;https://www.lefigaro.fr/culture/l-oeil-de-l-ina-brigitte-bardot-un-show-sous-l-oeil-amoureux-de-serge-gainsbourg-20210327
L’opposition dénonce l’absence de regrets d’Emmanuel Macron;L’attitude du président, qui a refusé tout mea culpa jeudi soir à l’issue d’un Conseil européen, agace à gauche comme à droite.;26/03/2021;https://www.lefigaro.fr/politique/covid-19-l-opposition-excedee-par-l-arrogance-d-emmanuel-macron-20210326
Covid-19 : attestations, déplacements, commerces... Ce qui est autorisé et ce qui est interdit dans les 19 départements reconfinés;INFOGRAPHIE - En Île-de-France, dans les Hauts-de-France, les Alpes-Maritimes, la Seine-Maritime, l'Eure, le Rhône, l'Aube et la Nièvre de nouvelles restrictions sont appliquées.;18/03/2021;https://www.lefigaro.fr/covid-19-ce-qui-est-autorise-et-ce-qui-est-interdit-en-ile-de-france-et-dans-les-hauts-de-france-20210318
Anne-Élisabeth Lemoine: «Pour “Le Grand Échiquier”, l’audience n’est pas un sujet»;FIGARO LIVE - La chef d’orchestre de «C à vous» devient la présentatrice titulaire de l’émission culturelle créée par Jacques Chancel, le samedi 3 avril, sur France 2. Invitée du «Buzz TV», elle en profite pour revenir sur le sexisme qu’elle a subi au début de sa carrière.;26/03/2021;https://tvmag.lefigaro.fr/programme-tv/anne-elisabeth-lemoine-pour-le-grand-echiquier-l-audience-n-est-pas-un-sujet_025f4460-8e33-11eb-830a-943a5001010e
«Partir quoi qu'il en coûte», ils souhaitent s'échapper pour Pâques malgré les restrictions sanitaires;TÉMOIGNAGES - À l'approche des beaux jours et des week-ends prolongés, de nombreux Français envisagent de prendre l'air faisant parfois fi des mesures sanitaires.;25/03/2021;https://www.lefigaro.fr/actualite-france/partir-quoi-qu-il-en-coute-les-francais-souhaitent-s-echapper-pour-paques-malgre-les-restrictions-sanitaires-20210325
La frustration des Vingt-Sept grandit face aux retards dans les livraisons de vaccins;Les Européens ont accepté de verrouiller davantage les exportations de vaccins. Ceux d’AstraZeneca seront bloqués tant que l’entreprise n’aura pas comblé ses retards.;25/03/2021;https://www.lefigaro.fr/international/la-frustration-des-vingt-sept-grandit-face-aux-retards-dans-les-livraisons-de-vaccins-20210325
Relance économique: «La solution passe par plus de travail!»;FIGAROVOX/TRIBUNE - Un PDG d’entreprise, Arnaud Dupui-Castérès appelle à une mobilisation générale des forces de travail françaises pour soutenir le plus vite possible la relance économique du pays et réparer les dommages causés par une année de Covid.;26/03/2021;https://www.lefigaro.fr/vox/monde/relance-economique-la-solution-passe-par-plus-de-travail-20210326
En Ardèche, querelle de clocher autour des fêtards «sans masque»;Le collectif des «Gens d'Arts mobiles» a organisé un rassemblement «revendicatif» qui a rassemblé 2000 personnes sans mesure barrière. Ils réfléchissent à revenir chaque samedi.;25/03/2021;https://www.lefigaro.fr/actualite-france/en-ardeche-querelle-de-clocher-autour-des-fetards-sans-masque-20210325
«Éligible à la vaccination»: ne faites plus la faute!;L’anglicisme fait florès dans le paysage politique et médiatique. Le Figaro fait le point sur ce qu’il convient de dire.;26/03/2021;https://www.lefigaro.fr/langue-francaise/actu-des-mots/eligible-a-la-vaccination-ne-faites-plus-la-faute-20210326
Covid-19 : tout comprendre au dispositif européen de contrôle des exportations de vaccins;FOCUS - Mis en place fin janvier, ce mécanisme utilisé une seule fois par l'Italie a été renforcé ce mercredi.;24/03/2021;https://www.lefigaro.fr/conjoncture/covid-19-tout-comprendre-au-dispositif-europeen-de-controle-des-exportations-de-vaccins-20210324
Covid-19: le Rhône, la Nièvre et l’Aube confinés pour quatre semaines;Pour Olivier Véran, «la situation n’est pas bonne». Trois nouveaux départements viennent s’ajouter aux seize déjà soumis à des restrictions renforcées.;25/03/2021;https://www.lefigaro.fr/sciences/covid-19-la-situation-n-est-pas-bonne-admet-olivier-veran-20210325
Covid-19 : 45.641 nouveaux cas en 24 heures, plus de 4700 patients en réanimation;LE POINT SUR LA SITUATION - Nouvelles mesures, nouveaux bilans et faits marquants : Le Figaro fait le point sur les dernières évolutions de la pandémie de Covid-19 dans le monde.;25/03/2021;https://www.lefigaro.fr/sciences/covid-19-chiffres-actualite-epidemie-france-monde-20210325
Coronavirus, ce qu'il faut savoir cette semaine: confiner dehors, vacciner en grand;Tout en reconfinant une partie de la population, le gouvernement se convertit aux vaccinodromes.;25/03/2021;https://www.lefigaro.fr/sciences/coronavirus-ce-qu-il-faut-savoir-cette-semaine-confiner-dehors-vacciner-en-grand-20210325
«Je me pose la question d'aller travailler»: le dilemme des chauffeurs VTC;Depuis octobre 2020, les chauffeurs VTC ont intégré la liste du plan tourisme leur permettant de toucher une aide allant jusqu'à 10.000 euros par mois.;24/03/2021;https://www.lefigaro.fr/conjoncture/je-me-pose-la-question-d-aller-travailler-le-dilemme-des-chauffeurs-vtc-20210324
Contestée, Angela Merkel renonce à une trêve sanitaire et demande «pardon»;Saluée pour sa bonne gestion au début de la pandémie, la chancelière est sous le feu des critiques.;24/03/2021;https://www.lefigaro.fr/international/contestee-angela-merkel-renonce-a-une-treve-sanitaire-20210324
Covid-19 : visualisez l'évolution des livraisons de doses de vaccin à la France;INFOGRAPHIES - D'après la Direction générale de la Santé, la France doit recevoir 72,4 millions de doses de vaccins contre la Covid-19 d'ici l'été. Les livraisons ont connu de nombreux soubresauts depuis le 27 décembre.;24/03/2021;https://www.lefigaro.fr/conjoncture/covid-19-visualisez-l-evolution-des-livraisons-de-doses-de-vaccin-a-la-france-20210324
Qu'est-ce que le «nudge», méthode douce pour faire passer la pilule des restrictions sanitaires ?;FOCUS - Depuis le printemps 2020, l'exécutif utilise une théorie des sciences comportementales pour favoriser l'adhésion des Français aux mesures barrières.;24/03/2021;https://www.lefigaro.fr/politique/qu-est-ce-que-le-nudge-methode-douce-pour-faire-passer-la-pilule-des-restrictions-sanitaires-20210324
Kate Middleton et le prince William foulent le sol de l'abbaye de Westminster, dix ans après leur mariage;Le 29 avril prochain, Kate Middleton et le prince William fêteront leurs dix ans de mariage. En déplacement officiel à l’abbaye de Westminster, transformé en centre de vaccination Covid-19, le couple Cambridge s’est remémoré avec émotion son union ultramédiatisée.;24/03/2021;https://madame.lefigaro.fr/celebrites/kate-middleton-et-le-prince-william-a-labbaye-de-westminster-10-ans-apres-leur-mariage-240321-195854
Cette photo de Marc Jacobs se faisant vacciner torse nu, façon Olivier Véran;Marc Jacobs a tombé la chemise à l’occasion de sa deuxième dose de vaccin contre la Covid-19, reçue le 24 mars. Une image qui n'est pas sans rappeler celle d'un certain ministre de la Santé...;24/03/2021;https://madame.lefigaro.fr/style/marc-jacobs-style-se-vaccine-facon-olivier-veran-240321-195857
Vers une amende de 5000 livres pour les vacanciers qui quittent l'Angleterre;La nouvelle législation sera votée jeudi 25 mars à la Chambre des communes. L'été des Britanniques pourrait néanmoins être sauvé.;24/03/2021;https://www.lefigaro.fr/international/vers-une-amende-de-5000-livres-pour-les-vacanciers-qui-quittent-l-angleterre-20210324
Le «variant belge» est en fait originaire de la République démocratique du Congo;La souche du virus, baptisée B.1.214, a été identifiée dès avril 2020 en Afrique. Elle circule depuis dans au moins 17 pays, dont la Belgique, la Suisse, le Danemark et la France.;23/03/2021;https://www.lefigaro.fr/sciences/le-variant-belge-est-en-fait-originaire-de-la-republique-du-congo-20210323
Sans vaccin ni quarantaine, les Seychelles rouvrent en grand aux touristes;L'archipel de l'Océan indien va atteindre le seuil de l'immunité collective grâce à la vaccination. Dès ce 25 mars, les touristes, y compris les non-vaccinés, devront seulement fournir un test PCR négatif pour profiter des plages paradisiaques.;24/03/2021;https://www.lefigaro.fr/voyages/sans-vaccin-ni-quarantaine-les-seychelles-rouvrent-en-grand-aux-touristes-20210324
La sélection Figaro Live: les vidéos qu'il ne fallait pas rater;Chaque jour, la rédaction de Figaro Live, le média vidéo et interactif du Figaro, vous partage les vidéos les plus marquantes pour vous permettre de suivre l'actualité en quelques clics seulement.;23/03/2021;https://www.lefigaro.fr/choix-redaction/la-selection-figaro-live-les-videos-qu-il-ne-fallait-pas-rater-1-20210323
Covid-19: le ministère de la Santé commet des fautes d’orthographe sur les réseaux sociaux;Le ministère a publié ces derniers jours sur Twitter et Facebook des messages avec plusieurs fautes. Le Figaro les recense.;23/03/2021;https://www.lefigaro.fr/langue-francaise/actu-des-mots/covid-19-le-ministere-de-la-sante-commet-des-fautes-d-orthographe-sur-les-reseaux-sociaux-20210323
Covid-19 : faut-il s'inquiéter de l'apparition du nouveau «variant belge»?;La souche découverte à Liège présente des mutations inédites. Elle est responsable d'environ 4% des contaminations en Belgique.;23/03/2021;https://www.lefigaro.fr/sciences/covid-19-faut-il-s-inquieter-de-l-apparition-du-nouveau-variant-belge-20210323
La sélection Figaro Live: les vidéos qu'il ne fallait pas rater;Chaque jour, la rédaction de Figaro Live, le média vidéo et interactif du Figaro, vous partage les vidéos les plus marquantes pour vous permettre de suivre l'actualité en quelques clics seulement.;23/03/2021;https://www.lefigaro.fr/choix-redaction/la-selection-figaro-live-les-videos-qu-il-ne-fallait-pas-rater-20210323
Spoutnik V, le vaccin russe qui sème la zizanie dans la diplomatie européenne;Thierry Breton, commissaire européen au Marché intérieur, a provoqué la colère du Kremlin en indiquant que l’UE n’en avait «absolument pas besoin».;22/03/2021;https://www.lefigaro.fr/sciences/spoutnik-v-le-vaccin-russe-qui-seme-la-zizanie-dans-la-diplomatie-europeenne-20210322
Covid-19 : les questions qui persistent autour du vaccin AstraZeneca;Effets secondaires, vaccination autorisée pour les plus de 55 ans, efficacité… Après la reprise de la vaccination avec AstraZeneca, de nombreuses questions se posent encore sur ce vaccin.;19/03/2021;https://www.lefigaro.fr/sciences/covid-19-les-questions-qui-persistent-autour-du-vaccin-astrazeneca-20210319
Spoutnik V fait vaciller le gouvernement en Slovaquie;Le premier ministre Igor Matovic a proposé de démissionner, à ses conditions, pour mettre un terme à la crise gouvernementale qui fait rage à Bratislava. En cause, sa gestion désastreuse de la crise sanitaire et l'achat de deux millions de doses du vaccin russe.;22/03/2021;https://www.lefigaro.fr/international/spoutnik-v-fait-vaciller-le-gouvernement-en-slovaquie-20210322
Michel Sardou promu Commandeur de la Légion d'honneur et cas contact de Roselyne Bachelot;Vendredi, en présence de son épouse Anne-Marie Périer, le chanteur était décoré par la ministre de la Culture, déclarée positive au Covid-19. Il la «remercie doublement» et attend de pouvoir se faire tester.;22/03/2021;https://www.lefigaro.fr/culture/michel-sardou-promu-commandeur-de-la-legion-d-honneur-et-cas-contact-de-roselyne-bachelot-20210322
Covid-19 : plusieurs manifestations en Europe contre les restrictions sanitaires;EN IMAGES - Royaume-Uni, Pays-Bas, Suisse, Allemagne... Les mesures de restriction pour la lutte contre le Covid-19 ont donné lieu à des mouvements de protestation partout en Europe.;22/03/2021;https://www.lefigaro.fr/international/covid-19-plusieurs-manifestations-en-europe-contre-les-restrictions-sanitaires-20210322
Dr Kierzek: «la médecine ne remplit pas son rôle actuellement»;FIGAROVOX/ENTRETIEN - Le gouvernement a annoncé jeudi un nouveau confinement dans 16 départements français. Selon le médecin urgentiste Gérald Kierzek, d’autres mesures auraient dû être prises en amont, alors que cette solution du confinement, n’aura que des effets délétères sur la population.;20/03/2021;https://www.lefigaro.fr/vox/societe/dr-kierzek-la-medecine-ne-remplit-pas-son-role-actuellement-20210320
Confinement : la nouvelle attestation, un «chef-d’œuvre» bureaucratique aussitôt abandonné;Face aux critiques, le gouvernement a finalement décidé de supprimer l'attestation en journée. Le ministère de l'Intérieur avait admis un peu plus tôt qu'elle était «complexe» à comprendre.;20/03/2021;https://www.lefigaro.fr/actualite-france/confinement-la-nouvelle-attestation-chef-d-oeuvre-bureaucratique-20210320
Covid-19: Jérôme Rivière dénonce l’improvisation de l’exécutif;VIDÉO - Invité du «Talk Le Figaro», le député européen (RN) voit ce nouveau reconfinement comme «la pire des solutions».;19/03/2021;https://www.lefigaro.fr/politique/covid-19-jerome-riviere-denonce-l-improvisation-de-l-executif-20210319
Confinement: après les annonces de Castex, l’opposition presse l’exécutif d’accélérer la vaccination;Si certains se sont réjouis que le gouvernement ait revu sa copie sur les restrictions à l’extérieur, les élus à droite se montrent beaucoup plus sceptiques et critiques.;19/03/2021;https://www.lefigaro.fr/politique/confinement-apres-les-annonces-de-castex-l-opposition-presse-l-executif-d-accelerer-la-vaccination-20210319
Vaccination : pas de ruée vers l'AstraZeneca;Les nouvelles de l'Agence européenne des médicaments et la vaccination de Jean Castex n'ont pour l'instant que peu d'impact sur les opérations de vaccination.;19/03/2021;https://www.lefigaro.fr/sciences/vaccination-pas-de-ruee-vers-l-astrazeneca-20210319
La sélection Figaro Live: les vidéos qu'il ne fallait pas rater;Chaque jour, la rédaction de Figaro Live, le média vidéo et interactif du Figaro, vous partage les vidéos les plus marquantes pour vous permettre de suivre l'actualité en quelques clics seulement.;19/03/2021;https://www.lefigaro.fr/choix-redaction/la-selection-figaro-live-les-videos-qu-il-ne-fallait-pas-rater-1-20210319
Covid-19 : deux cocktails d'anticorps monoclonaux testés en France;Les précautions d'utilisation imposées dans l'Hexagone réduisent fortement l'intérêt potentiel de ces nouveaux traitements.;19/03/2021;https://www.lefigaro.fr/sciences/covid-19-deux-cocktails-d-anticorps-monoclonaux-testes-en-france-20210319
L'escapade qu'il ne faudra pas manquer;Prêt-à-partir;19/03/2021;https://www.lefigaro.fr/voyages/l-escapade-qu-il-ne-faudra-pas-manquer-20210319
